time,open,high,low,close
1578301200,0.66626,0.6672,0.66626,0.66717
1578304800,0.66717,0.66768,0.6669,0.66752
1578308400,0.66752,0.66793,0.66739,0.66766
1578312000,0.66766,0.66804,0.66729,0.66733
1578315600,0.66733,0.66753,0.6667,0.66726
1578319200,0.66726,0.66735,0.66511,0.66522
1578322800,0.66522,0.66718,0.66522,0.66707
1578326400,0.66707,0.66707,0.6664,0.66665
1578330000,0.66665,0.66723,0.66655,0.66712
1578333600,0.66712,0.66723,0.6667,0.66672
1578337200,0.66672,0.66684,0.66613,0.66649
1578340800,0.66649,0.66722,0.66641,0.66722
1578344400,0.66722,0.66765,0.66684,0.66761
1578348000,0.66761,0.66761,0.66687,0.66691
1578351600,0.66691,0.667,0.66656,0.66685
1578355200,0.66685,0.66714,0.66585,0.66633
1578358800,0.66633,0.66747,0.66633,0.66721
1578362400,0.66721,0.66736,0.66695,0.66713
1578366000,0.66713,0.66794,0.66698,0.66759
1578369600,0.66759,0.66777,0.66701,0.66709
1578373200,0.66709,0.66725,0.66595,0.666
1578376800,0.666,0.66633,0.6654,0.66553
1578380400,0.66553,0.66593,0.66477,0.66492
1578384000,0.66492,0.66689,0.66492,0.66625
1578387600,0.66625,0.66658,0.66463,0.66515
1578391200,0.66515,0.66524,0.66401,0.66443
1578394800,0.66443,0.665,0.66418,0.66445
1578398400,0.66445,0.6651,0.6637,0.66385
1578402000,0.66385,0.66428,0.66322,0.6633
1578405600,0.6633,0.66339,0.66273,0.66307
1578409200,0.66307,0.66354,0.66253,0.66335
1578412800,0.66335,0.66345,0.66254,0.66272
1578416400,0.66272,0.66384,0.66266,0.66373
1578420000,0.66373,0.66426,0.66369,0.66399
1578423600,0.66399,0.6644,0.66373,0.66426
1578427200,0.66426,0.66428,0.66362,0.66392
1578430800,0.66392,0.66426,0.66352,0.66426
1578434400,0.66426,0.66429,0.66403,0.66419
1578438000,0.66419,0.6642,0.66257,0.66308
1578441600,0.66308,0.66349,0.66176,0.66287
1578445200,0.66287,0.66399,0.66209,0.66329
1578448800,0.66329,0.6652,0.66326,0.66477
1578452400,0.66477,0.6651,0.66398,0.66443
1578456000,0.66443,0.6646,0.66388,0.66438
1578459600,0.66438,0.6646,0.66403,0.66417
1578463200,0.66417,0.66471,0.66411,0.66446
1578466800,0.66446,0.66712,0.66429,0.66705
1578470400,0.66705,0.66725,0.66572,0.66616
1578474000,0.66616,0.66646,0.66552,0.66588
1578477600,0.66588,0.6659,0.66456,0.66478
1578481200,0.66478,0.66527,0.66462,0.66478
1578484800,0.66478,0.66491,0.66396,0.66413
1578488400,0.66413,0.66432,0.66343,0.66397
1578492000,0.66397,0.66433,0.66328,0.66358
1578495600,0.66358,0.66381,0.66301,0.6634
1578499200,0.6634,0.66444,0.66283,0.66411
1578502800,0.66411,0.66533,0.66408,0.66518
1578506400,0.66518,0.66598,0.665,0.66537
1578510000,0.66537,0.66539,0.66487,0.66523
1578513600,0.66523,0.66528,0.66478,0.66488
1578517200,0.66488,0.66535,0.66467,0.66475
1578520800,0.66475,0.66502,0.66458,0.66472
1578524400,0.66472,0.66569,0.66462,0.6654
1578528000,0.6654,0.66578,0.66473,0.66487
1578531600,0.66487,0.66586,0.6644,0.66518
1578535200,0.66518,0.66519,0.66468,0.6649
1578538800,0.6649,0.66494,0.66459,0.66474
1578542400,0.66474,0.6649,0.66445,0.6647
1578546000,0.6647,0.66497,0.66466,0.66494
1578549600,0.66494,0.66517,0.66444,0.66507
1578553200,0.66507,0.66521,0.66446,0.66459
1578556800,0.66459,0.66471,0.66276,0.66307
1578560400,0.66307,0.6633,0.66178,0.66247
1578564000,0.66247,0.66278,0.66162,0.66263
1578567600,0.66263,0.6627,0.66116,0.66128
1578571200,0.66128,0.66219,0.66115,0.6615
1578574800,0.6615,0.66192,0.66106,0.6616
1578578400,0.6616,0.66161,0.66064,0.66074
1578582000,0.66074,0.66095,0.66033,0.66042
1578585600,0.66042,0.66083,0.66001,0.66073
1578589200,0.66073,0.66099,0.66051,0.66087
1578592800,0.66087,0.66152,0.66083,0.66118
1578596400,0.66118,0.66118,0.66074,0.66075
1578600000,0.66075,0.66135,0.66074,0.66108
1578603600,0.66108,0.66155,0.66098,0.66147
1578607200,0.66147,0.6615,0.66063,0.66096
1578610800,0.66096,0.6613,0.66066,0.66072
1578614400,0.66072,0.66113,0.66022,0.66061
1578618000,0.66061,0.66122,0.66019,0.66057
1578621600,0.66057,0.66142,0.66054,0.66139
1578625200,0.66139,0.66144,0.66117,0.66134
1578628800,0.66134,0.662,0.66133,0.66167
1578632400,0.66167,0.66233,0.66147,0.66219
1578636000,0.66219,0.66273,0.66217,0.66247
1578639600,0.66247,0.66249,0.66184,0.66238
1578643200,0.66238,0.66257,0.66171,0.66172
1578646800,0.66172,0.66197,0.66143,0.6617
1578650400,0.6617,0.66172,0.66108,0.66162
1578654000,0.66162,0.66246,0.66148,0.66192
1578657600,0.66192,0.66195,0.66153,0.66157
1578661200,0.66157,0.66326,0.66116,0.66154
1578664800,0.66154,0.66241,0.66147,0.66231
1578668400,0.66231,0.66415,0.66186,0.66394
1578672000,0.66394,0.66401,0.66323,0.66382
1578675600,0.66382,0.66452,0.66343,0.66381
1578679200,0.66381,0.66391,0.66338,0.66378
1578682800,0.66378,0.66421,0.6636,0.66392
1578686400,0.66392,0.66411,0.66361,0.66391
1578690000,0.66391,0.66391,0.66332,0.66346
1578866400,0.66346,0.66416,0.66346,0.66351
1578870000,0.66351,0.66401,0.66345,0.66371
1578873600,0.66371,0.66388,0.663,0.66379
1578877200,0.66379,0.66433,0.66371,0.66416
1578880800,0.66416,0.66422,0.66389,0.66408
1578884400,0.66408,0.66529,0.66408,0.66527
1578888000,0.66527,0.66531,0.66477,0.66477
1578891600,0.66477,0.66504,0.66467,0.66484
1578895200,0.66484,0.6649,0.66438,0.66463
1578898800,0.66463,0.66504,0.66424,0.66442
1578902400,0.66442,0.66479,0.66315,0.66336
1578906000,0.66336,0.66391,0.66318,0.66333
1578909600,0.66333,0.66333,0.66218,0.66258
1578913200,0.66258,0.66315,0.66256,0.66285
1578916800,0.66285,0.66351,0.66266,0.66294
1578920400,0.66294,0.6638,0.66285,0.66362
1578924000,0.66362,0.66407,0.66206,0.66234
1578927600,0.66234,0.66321,0.66233,0.66278
1578931200,0.66278,0.66383,0.66277,0.66342
1578934800,0.66342,0.66367,0.66311,0.66356
1578938400,0.66356,0.66414,0.66343,0.66347
1578942000,0.66347,0.66359,0.66314,0.66318
1578945600,0.66318,0.66351,0.66314,0.66341
1578949200,0.66341,0.66349,0.66293,0.66305
1578952800,0.66305,0.66328,0.66291,0.66291
1578956400,0.66291,0.663,0.66248,0.66248
1578960000,0.66248,0.66315,0.66247,0.66262
1578963600,0.66262,0.6627,0.66158,0.66219
1578967200,0.66219,0.66298,0.66215,0.66272
1578970800,0.66272,0.6629,0.66241,0.66258
1578974400,0.66258,0.66302,0.66247,0.66248
1578978000,0.66248,0.66272,0.66228,0.66239
1578981600,0.66239,0.66317,0.66237,0.66303
1578985200,0.66303,0.66318,0.66226,0.66318
1578988800,0.66318,0.66343,0.66217,0.6623
1578992400,0.6623,0.66257,0.6619,0.66227
1578996000,0.66227,0.66234,0.66155,0.66164
1578999600,0.66164,0.6624,0.66112,0.66232
1579003200,0.66232,0.66235,0.6612,0.6616
1579006800,0.6616,0.66161,0.66068,0.66137
1579010400,0.66137,0.662,0.661,0.66183
1579014000,0.66183,0.66213,0.66036,0.66073
1579017600,0.66073,0.66146,0.66057,0.66126
1579021200,0.66126,0.6617,0.66116,0.66167
1579024800,0.66167,0.66213,0.66127,0.66171
1579028400,0.66171,0.66203,0.66152,0.66182
1579032000,0.66182,0.66187,0.661,0.66132
1579035600,0.66132,0.66153,0.66103,0.66148
1579039200,0.66148,0.66159,0.66094,0.66102
1579042800,0.66102,0.66145,0.66067,0.66068
1579046400,0.66068,0.66101,0.66047,0.66065
1579050000,0.66065,0.66108,0.66046,0.66092
1579053600,0.66092,0.66139,0.66056,0.66081
1579057200,0.66081,0.6612,0.66062,0.66076
1579060800,0.66076,0.66135,0.66075,0.66125
1579064400,0.66125,0.66157,0.66105,0.66138
1579068000,0.66138,0.66199,0.66109,0.66156
1579071600,0.66156,0.66165,0.66093,0.66145
1579075200,0.66145,0.66148,0.66043,0.6608
1579078800,0.6608,0.66101,0.66042,0.66055
1579082400,0.66055,0.6612,0.66044,0.66117
1579086000,0.66117,0.66209,0.66107,0.66138
1579089600,0.66138,0.66162,0.66068,0.66075
1579093200,0.66075,0.66085,0.65842,0.65949
1579096800,0.65949,0.66094,0.65946,0.66006
1579100400,0.66006,0.66049,0.65966,0.6604
1579104000,0.6604,0.66198,0.66011,0.66169
1579107600,0.66169,0.66199,0.66138,0.6614
1579111200,0.6614,0.66171,0.661,0.66121
1579114800,0.66121,0.66123,0.66072,0.66079
1579118400,0.66079,0.66145,0.66073,0.66132
1579122000,0.66132,0.66189,0.66112,0.6618
1579125600,0.6618,0.66209,0.66175,0.66188
1579129200,0.66188,0.66196,0.66156,0.66192
1579132800,0.66192,0.6635,0.66184,0.66323
1579136400,0.66323,0.66364,0.66308,0.66343
1579140000,0.66343,0.66355,0.66299,0.66345
1579143600,0.66345,0.66373,0.66313,0.6632
1579147200,0.6632,0.66363,0.66287,0.66341
1579150800,0.66341,0.66357,0.66302,0.66322
1579154400,0.66322,0.66327,0.66269,0.66287
1579158000,0.66287,0.66355,0.66268,0.66333
1579161600,0.66333,0.66443,0.66333,0.66405
1579165200,0.66405,0.66483,0.66379,0.66467
1579168800,0.66467,0.66532,0.66443,0.66487
1579172400,0.66487,0.66552,0.66476,0.66503
1579176000,0.66503,0.66567,0.66484,0.66565
1579179600,0.66565,0.66656,0.66533,0.66543
1579183200,0.66543,0.66623,0.66453,0.66458
1579186800,0.66458,0.66527,0.66345,0.66422
1579190400,0.66422,0.66427,0.66326,0.66382
1579194000,0.66382,0.66382,0.66299,0.66322
1579197600,0.66322,0.66334,0.66268,0.66313
1579201200,0.66313,0.66356,0.66296,0.66349
1579204800,0.66349,0.66411,0.66347,0.66405
1579208400,0.66405,0.66439,0.66319,0.66394
1579212000,0.66394,0.66411,0.66305,0.66326
1579215600,0.66326,0.66376,0.66316,0.66373
1579219200,0.66373,0.66401,0.66303,0.66357
1579222800,0.66357,0.66409,0.66323,0.66398
1579226400,0.66398,0.66495,0.66382,0.66413
1579230000,0.66413,0.66452,0.66412,0.66422
1579233600,0.66422,0.66433,0.6641,0.66416
1579237200,0.66416,0.66451,0.66411,0.6643
1579240800,0.6643,0.66454,0.6642,0.66449
1579244400,0.66449,0.6649,0.66443,0.6647
1579248000,0.6647,0.66508,0.66427,0.66449
1579251600,0.66449,0.66458,0.66333,0.66413
1579255200,0.66413,0.66432,0.6629,0.66309
1579258800,0.66309,0.66316,0.66219,0.663
1579262400,0.663,0.66304,0.66152,0.66191
1579266000,0.66191,0.6622,0.66175,0.66183
1579269600,0.66183,0.66252,0.66162,0.66189
1579273200,0.66189,0.66199,0.66086,0.66118
1579276800,0.66118,0.66136,0.66072,0.66098
1579280400,0.66098,0.66172,0.66098,0.66152
1579284000,0.66152,0.66174,0.66143,0.66159
1579287600,0.66159,0.66181,0.66135,0.66135
1579291200,0.66135,0.66163,0.66135,0.66141
1579294800,0.66141,0.66161,0.66099,0.66161
1579471200,0.66161,0.66161,0.66104,0.66127
1579474800,0.66127,0.66202,0.6609,0.66185
1579478400,0.66185,0.66204,0.66146,0.66148
1579482000,0.66148,0.66213,0.66147,0.66185
1579485600,0.66185,0.66199,0.66149,0.66157
1579489200,0.66157,0.66221,0.66156,0.6622
1579492800,0.6622,0.66224,0.66196,0.66213
1579496400,0.66213,0.66228,0.66197,0.66208
1579500000,0.66208,0.66239,0.662,0.66238
1579503600,0.66238,0.66245,0.66149,0.66149
1579507200,0.66149,0.66171,0.66073,0.66094
1579510800,0.66094,0.66112,0.66029,0.66101
1579514400,0.66101,0.66112,0.66022,0.66022
1579518000,0.66022,0.66113,0.66017,0.66075
1579521600,0.66075,0.66078,0.65997,0.65998
1579525200,0.65998,0.66024,0.6596,0.66021
1579528800,0.66021,0.66043,0.66001,0.66012
1579532400,0.66012,0.66012,0.65922,0.65977
1579536000,0.65977,0.66021,0.65971,0.66007
1579539600,0.66007,0.66053,0.66001,0.66046
1579543200,0.66046,0.66058,0.65983,0.66054
1579546800,0.66054,0.66117,0.6605,0.66109
1579550400,0.66109,0.66139,0.66098,0.66136
1579554000,0.66136,0.66174,0.6608,0.6608
1579557600,0.6608,0.66121,0.66069,0.66073
1579561200,0.66073,0.66115,0.66064,0.66071
1579564800,0.66071,0.66121,0.66045,0.66052
1579568400,0.66052,0.6606,0.65952,0.65982
1579572000,0.65982,0.66031,0.65957,0.6602
1579575600,0.6602,0.66113,0.6602,0.66098
1579579200,0.66098,0.66099,0.66049,0.66067
1579582800,0.66067,0.6607,0.66014,0.66016
1579586400,0.66016,0.66081,0.65999,0.66
1579590000,0.66,0.66009,0.65931,0.65958
1579593600,0.65958,0.65971,0.65879,0.65932
1579597200,0.65932,0.65993,0.65908,0.65979
1579600800,0.65979,0.66042,0.65969,0.6601
1579604400,0.6601,0.66074,0.65992,0.66046
1579608000,0.66046,0.66061,0.65987,0.66038
1579611600,0.66038,0.66152,0.66032,0.66101
1579615200,0.66101,0.66131,0.6605,0.66083
1579618800,0.66083,0.66135,0.66026,0.66124
1579622400,0.66124,0.66136,0.66039,0.66082
1579626000,0.66082,0.66083,0.66026,0.66026
1579629600,0.66026,0.66054,0.66003,0.66004
1579633200,0.66004,0.66011,0.65912,0.65954
1579636800,0.65954,0.65966,0.65935,0.65939
1579640400,0.65939,0.65983,0.65918,0.6597
1579644000,0.6597,0.6598,0.65937,0.6594
1579647600,0.6594,0.65975,0.6594,0.65952
1579651200,0.65952,0.65974,0.65874,0.65885
1579654800,0.65885,0.65913,0.65816,0.65855
1579658400,0.65855,0.65932,0.65833,0.65926
1579662000,0.65926,0.65938,0.65887,0.65906
1579665600,0.65906,0.65917,0.65873,0.65906
1579669200,0.65906,0.65945,0.65903,0.65925
1579672800,0.65925,0.65946,0.65896,0.65927
1579676400,0.65927,0.65927,0.65863,0.65893
1579680000,0.65893,0.65906,0.65835,0.65884
1579683600,0.65884,0.65957,0.65845,0.65942
1579687200,0.65942,0.6595,0.65896,0.65943
1579690800,0.65943,0.65987,0.65943,0.65984
1579694400,0.65984,0.66075,0.65983,0.66053
1579698000,0.66053,0.66108,0.66031,0.66051
1579701600,0.66051,0.66085,0.65987,0.66014
1579705200,0.66014,0.66044,0.65925,0.65935
1579708800,0.65935,0.65987,0.65857,0.65867
1579712400,0.65867,0.65904,0.65847,0.65868
1579716000,0.65868,0.65887,0.65864,0.65876
1579719600,0.65876,0.65952,0.65875,0.65943
1579723200,0.65943,0.6597,0.65933,0.65955
1579726800,0.65955,0.6597,0.65927,0.65927
1579730400,0.65927,0.65941,0.65886,0.65923
1579734000,0.65923,0.65965,0.65923,0.65949
1579737600,0.65949,0.66019,0.65888,0.65932
1579741200,0.65932,0.65938,0.65855,0.65909
1579744800,0.65909,0.65983,0.65907,0.65981
1579748400,0.65981,0.65992,0.65908,0.65908
1579752000,0.65908,0.65926,0.65888,0.65899
1579755600,0.65899,0.65912,0.65857,0.65888
1579759200,0.65888,0.65908,0.65833,0.65899
1579762800,0.65899,0.65947,0.65887,0.65907
1579766400,0.65907,0.65977,0.65886,0.65935
1579770000,0.65935,0.65982,0.65915,0.6597
1579773600,0.6597,0.65986,0.65925,0.65949
1579777200,0.65949,0.65979,0.65921,0.65972
1579780800,0.65972,0.66033,0.65971,0.66021
1579784400,0.66021,0.66091,0.65998,0.6604
1579788000,0.6604,0.66094,0.65966,0.66078
1579791600,0.66078,0.66082,0.65895,0.65907
1579795200,0.65907,0.6591,0.65811,0.65861
1579798800,0.65861,0.65981,0.65839,0.65932
1579802400,0.65932,0.65995,0.65918,0.65928
1579806000,0.65928,0.65986,0.65901,0.65986
1579809600,0.65986,0.66048,0.65956,0.65997
1579813200,0.65997,0.66247,0.65995,0.66165
1579816800,0.66165,0.66197,0.6615,0.66178
1579820400,0.66178,0.66193,0.66108,0.66182
1579824000,0.66182,0.66197,0.66109,0.66169
1579827600,0.66169,0.66185,0.66105,0.66143
1579831200,0.66143,0.66229,0.66125,0.66218
1579834800,0.66218,0.66219,0.66166,0.66192
1579838400,0.66192,0.66209,0.66151,0.66158
1579842000,0.66158,0.66172,0.66131,0.66151
1579845600,0.66151,0.66181,0.6614,0.66172
1579849200,0.66172,0.66205,0.66127,0.66202
1579852800,0.66202,0.66293,0.66171,0.66277
1579856400,0.66277,0.66278,0.66121,0.66132
1579860000,0.66132,0.66166,0.66106,0.66136
1579863600,0.66136,0.66221,0.66124,0.66211
1579867200,0.66211,0.66214,0.66092,0.66111
1579870800,0.66111,0.66187,0.6609,0.66181
1579874400,0.66181,0.66192,0.66097,0.66138
1579878000,0.66138,0.66138,0.6601,0.66073
1579881600,0.66073,0.66095,0.65995,0.66012
1579885200,0.66012,0.6603,0.65992,0.66028
1579888800,0.66028,0.6607,0.66017,0.66067
1579892400,0.66067,0.66116,0.66046,0.66111
1579896000,0.66111,0.66122,0.66067,0.66079
1579899600,0.66079,0.661,0.66051,0.6606
1580076000,0.6606,0.6606,0.65844,0.65947
1580079600,0.65947,0.65982,0.65706,0.6573
1580083200,0.6573,0.65904,0.6573,0.65845
1580086800,0.65845,0.65871,0.6577,0.6579
1580090400,0.6579,0.65792,0.65691,0.65709
1580094000,0.65709,0.65764,0.65701,0.65757
1580097600,0.65757,0.65782,0.65748,0.65773
1580101200,0.65773,0.65793,0.65748,0.65792
1580104800,0.65792,0.65793,0.65737,0.65764
1580108400,0.65764,0.65772,0.65692,0.65693
1580112000,0.65693,0.65706,0.65663,0.65674
1580115600,0.65674,0.65679,0.65591,0.65611
1580119200,0.65611,0.65666,0.65562,0.65654
1580122800,0.65654,0.65655,0.65603,0.6562
1580126400,0.6562,0.65656,0.65569,0.6557
1580130000,0.6557,0.65601,0.65551,0.65575
1580133600,0.65575,0.65645,0.65546,0.65642
1580137200,0.65642,0.65655,0.65487,0.65508
1580140800,0.65508,0.65546,0.65463,0.65501
1580144400,0.65501,0.65528,0.65455,0.65514
1580148000,0.65514,0.65521,0.65498,0.65502
1580151600,0.65502,0.65529,0.65436,0.65437
1580155200,0.65437,0.6549,0.65437,0.65451
1580158800,0.65451,0.65463,0.65422,0.65439
1580162400,0.65439,0.65485,0.65418,0.65427
1580166000,0.65427,0.65463,0.6542,0.65449
1580169600,0.65449,0.65449,0.65354,0.65359
1580173200,0.65359,0.65488,0.65359,0.6539
1580176800,0.6539,0.65457,0.65369,0.65451
1580180400,0.65451,0.65456,0.65402,0.65451
1580184000,0.65451,0.65474,0.65434,0.6545
1580187600,0.6545,0.65505,0.65427,0.65494
1580191200,0.65494,0.65504,0.65447,0.65461
1580194800,0.65461,0.65461,0.65346,0.65351
1580198400,0.65351,0.65353,0.65235,0.65258
1580202000,0.65258,0.653,0.65212,0.65296
1580205600,0.65296,0.65313,0.6525,0.65268
1580209200,0.65268,0.65334,0.65244,0.65331
1580212800,0.65331,0.65366,0.65279,0.65346
1580216400,0.65346,0.65356,0.65282,0.65302
1580220000,0.65302,0.65339,0.65216,0.65306
1580223600,0.65306,0.6534,0.6523,0.65246
1580227200,0.65246,0.65329,0.65232,0.65329
1580230800,0.65329,0.65329,0.65261,0.65282
1580234400,0.65282,0.65317,0.65278,0.65292
1580238000,0.65292,0.65343,0.65279,0.65324
1580241600,0.65324,0.65387,0.65324,0.65383
1580245200,0.65383,0.65479,0.65369,0.65461
1580248800,0.65461,0.6555,0.65399,0.65428
1580252400,0.65428,0.65451,0.65392,0.65394
1580256000,0.65394,0.65432,0.65373,0.65396
1580259600,0.65396,0.65422,0.6535,0.65355
1580263200,0.65355,0.65375,0.65294,0.65341
1580266800,0.65341,0.65376,0.65326,0.65353
1580270400,0.65353,0.65354,0.65304,0.65341
1580274000,0.65341,0.65363,0.65304,0.65361
1580277600,0.65361,0.65365,0.65331,0.65346
1580281200,0.65346,0.65356,0.65264,0.65281
1580284800,0.65281,0.65364,0.65271,0.6532
1580288400,0.6532,0.65346,0.65267,0.6531
1580292000,0.6531,0.65333,0.65219,0.65219
1580295600,0.65219,0.65221,0.65138,0.65207
1580299200,0.65207,0.6525,0.65186,0.652
1580302800,0.652,0.65242,0.65121,0.65139
1580306400,0.65139,0.65212,0.6506,0.65172
1580310000,0.65172,0.65253,0.65148,0.65196
1580313600,0.65196,0.6526,0.65194,0.6522
1580317200,0.6522,0.65224,0.65183,0.65214
1580320800,0.65214,0.65316,0.6518,0.65271
1580324400,0.65271,0.65373,0.65231,0.65343
1580328000,0.65343,0.65363,0.65261,0.65271
1580331600,0.65271,0.65281,0.65224,0.65271
1580335200,0.65271,0.65287,0.6526,0.65267
1580338800,0.65267,0.65303,0.6526,0.65274
1580342400,0.65274,0.65288,0.65206,0.65206
1580346000,0.65206,0.65241,0.65176,0.65208
1580349600,0.65208,0.65214,0.65092,0.65115
1580353200,0.65115,0.65146,0.65056,0.65106
1580356800,0.65106,0.65125,0.65056,0.65098
1580360400,0.65098,0.65114,0.65055,0.65101
1580364000,0.65101,0.65122,0.65064,0.6508
1580367600,0.6508,0.65088,0.65022,0.65024
1580371200,0.65024,0.65067,0.64998,0.65063
1580374800,0.65063,0.65073,0.64993,0.65012
1580378400,0.65012,0.65043,0.64973,0.65031
1580382000,0.65031,0.65085,0.65007,0.65085
1580385600,0.65085,0.65087,0.64974,0.64983
1580389200,0.64983,0.65054,0.64929,0.64973
1580392800,0.64973,0.64984,0.64855,0.64876
1580396400,0.64876,0.64907,0.64847,0.64875
1580400000,0.64875,0.6492,0.64864,0.64895
1580403600,0.64895,0.64899,0.64827,0.64847
1580407200,0.64847,0.6485,0.64826,0.64837
1580410800,0.64837,0.64847,0.64802,0.6482
1580414400,0.6482,0.6496,0.64817,0.64926
1580418000,0.64926,0.64948,0.64871,0.64871
1580421600,0.64871,0.6494,0.6486,0.64913
1580425200,0.64913,0.64913,0.64835,0.64836
1580428800,0.64836,0.64908,0.64828,0.64901
1580432400,0.64901,0.64952,0.64811,0.64846
1580436000,0.64846,0.64908,0.64836,0.6484
1580439600,0.6484,0.64841,0.64785,0.6479
1580443200,0.6479,0.64863,0.64782,0.6486
1580446800,0.6486,0.6488,0.6483,0.64861
1580450400,0.64861,0.64862,0.64807,0.64813
1580454000,0.64813,0.64828,0.64776,0.64781
1580457600,0.64781,0.64781,0.64632,0.64637
1580461200,0.64637,0.64652,0.64552,0.64569
1580464800,0.64569,0.64627,0.64538,0.64602
1580468400,0.64602,0.64633,0.64564,0.64602
1580472000,0.64602,0.64685,0.64601,0.64674
1580475600,0.64674,0.64718,0.6465,0.64688
1580479200,0.64688,0.64769,0.64613,0.64734
1580482800,0.64734,0.64744,0.64634,0.64723
1580486400,0.64723,0.64748,0.64622,0.64653
1580490000,0.64653,0.64689,0.64607,0.64681
1580493600,0.64681,0.64687,0.64599,0.64637
1580497200,0.64637,0.64671,0.6459,0.64647
1580500800,0.64647,0.64663,0.6463,0.64641
1580504400,0.64641,0.6467,0.64629,0.64641
1580680800,0.64641,0.64731,0.64606,0.6462
1580684400,0.6462,0.64661,0.64563,0.6458
1580688000,0.6458,0.64653,0.64551,0.6465
1580691600,0.6465,0.64669,0.64553,0.64627
1580695200,0.64627,0.64655,0.64528,0.64623
1580698800,0.64623,0.64652,0.64602,0.64647
1580702400,0.64647,0.64702,0.6464,0.64692
1580706000,0.64692,0.64752,0.64688,0.64712
1580709600,0.64712,0.64746,0.64678,0.64712
1580713200,0.64712,0.64739,0.64678,0.64695
1580716800,0.64695,0.647,0.64583,0.64593
1580720400,0.64593,0.64643,0.64545,0.64638
1580724000,0.64638,0.64675,0.64616,0.64635
1580727600,0.64635,0.64701,0.64626,0.64669
1580731200,0.64669,0.6474,0.64657,0.6472
1580734800,0.6472,0.64728,0.64652,0.64657
1580738400,0.64657,0.64725,0.64622,0.64711
1580742000,0.64711,0.64773,0.6455,0.64653
1580745600,0.64653,0.64694,0.6459,0.64618
1580749200,0.64618,0.64638,0.64573,0.64609
1580752800,0.64609,0.64637,0.64605,0.64631
1580756400,0.64631,0.64676,0.64598,0.64658
1580760000,0.64658,0.64658,0.64617,0.64619
1580763600,0.64619,0.64644,0.64616,0.64621
1580767200,0.64621,0.64633,0.64607,0.64612
1580770800,0.64612,0.6463,0.64589,0.646
1580774400,0.646,0.64605,0.64502,0.64522
1580778000,0.64522,0.64622,0.64496,0.646
1580781600,0.646,0.646,0.64538,0.64562
1580785200,0.64562,0.64704,0.64522,0.64646
1580788800,0.64646,0.64712,0.64623,0.6467
1580792400,0.6467,0.64704,0.64633,0.64661
