time,open,high,low,close
1578326400,1.31589,1.31699,1.31523,1.31628
1578330000,1.31628,1.31747,1.31567,1.31595
1578333600,1.31595,1.31676,1.3158,1.31581
1578337200,1.31581,1.31643,1.31558,1.31632
1578340800,1.31632,1.31676,1.31592,1.31663
1578344400,1.31663,1.3172,1.31643,1.31709
1578348000,1.31709,1.31797,1.31671,1.31766
1578351600,1.31766,1.31766,1.31687,1.31716
1578355200,1.31716,1.31769,1.31697,1.31731
1578358800,1.31731,1.31779,1.31704,1.31721
1578362400,1.31721,1.31729,1.31693,1.31699
1578366000,1.31699,1.3176,1.31693,1.31739
1578369600,1.31739,1.31757,1.31696,1.31713
1578373200,1.31713,1.31728,1.31538,1.31548
1578376800,1.31548,1.31629,1.31484,1.31558
1578380400,1.31558,1.31618,1.31412,1.31439
1578384000,1.31439,1.32124,1.31431,1.31887
1578387600,1.31887,1.31974,1.31675,1.31734
1578391200,1.31734,1.31738,1.31455,1.31607
1578394800,1.31607,1.31646,1.31456,1.31473
1578398400,1.31473,1.31478,1.31107,1.31211
1578402000,1.31211,1.31238,1.31026,1.31184
1578405600,1.31184,1.31359,1.31058,1.31068
1578409200,1.31068,1.31244,1.30953,1.31216
1578412800,1.31216,1.31328,1.31063,1.31261
1578416400,1.31261,1.31397,1.31226,1.31278
1578420000,1.31278,1.31375,1.31255,1.31256
1578423600,1.31256,1.31272,1.31187,1.31206
1578427200,1.31206,1.31235,1.31168,1.31182
1578430800,1.31182,1.31219,1.31139,1.31219
1578434400,1.31219,1.31282,1.31141,1.31207
1578438000,1.31207,1.31221,1.31055,1.31142
1578441600,1.31142,1.31201,1.31072,1.31121
1578445200,1.31121,1.31214,1.31114,1.31174
1578448800,1.31174,1.31405,1.31174,1.31334
1578452400,1.31334,1.31395,1.31241,1.31311
1578456000,1.31311,1.31349,1.31187,1.31213
1578459600,1.31213,1.31248,1.31166,1.31181
1578463200,1.31181,1.31341,1.3118,1.31302
1578466800,1.31302,1.31627,1.3127,1.31525
1578470400,1.31525,1.317,1.31397,1.31662
1578474000,1.31662,1.31697,1.3111,1.31207
1578477600,1.31207,1.31363,1.30919,1.31206
1578481200,1.31206,1.31246,1.30989,1.31092
1578484800,1.31092,1.312,1.30805,1.30931
1578488400,1.30931,1.31252,1.30862,1.31221
1578492000,1.31221,1.31392,1.31198,1.31255
1578495600,1.31255,1.31338,1.30875,1.31005
1578499200,1.31005,1.31092,1.3083,1.3109
1578502800,1.3109,1.31174,1.31014,1.31051
1578506400,1.31051,1.31065,1.30966,1.31031
1578510000,1.31031,1.31033,1.30978,1.31011
1578513600,1.31011,1.31035,1.30979,1.30982
1578517200,1.30982,1.30994,1.30936,1.30981
1578520800,1.30981,1.31041,1.30956,1.3102
1578524400,1.3102,1.31058,1.30972,1.31057
1578528000,1.31057,1.31124,1.31034,1.31099
1578531600,1.31099,1.31144,1.31046,1.31124
1578535200,1.31124,1.31126,1.31044,1.31091
1578538800,1.31091,1.31115,1.31062,1.31064
1578542400,1.31064,1.31092,1.31048,1.31091
1578546000,1.31091,1.31194,1.3109,1.31168
1578549600,1.31168,1.3124,1.31081,1.31112
1578553200,1.31112,1.31191,1.31016,1.31142
1578556800,1.31142,1.31143,1.30851,1.30882
1578560400,1.30882,1.30917,1.30177,1.3028
1578564000,1.3028,1.30436,1.30194,1.3043
1578567600,1.3043,1.30516,1.30137,1.30197
1578571200,1.30197,1.30411,1.30133,1.30378
1578574800,1.30378,1.30694,1.30224,1.30525
1578578400,1.30525,1.30586,1.30374,1.30496
1578582000,1.30496,1.30544,1.30336,1.30487
1578585600,1.30487,1.30688,1.30437,1.30684
1578589200,1.30684,1.30688,1.30609,1.30615
1578592800,1.30615,1.30642,1.30553,1.30557
1578596400,1.30557,1.30596,1.30543,1.30573
1578600000,1.30573,1.30676,1.3057,1.30665
1578603600,1.30665,1.3068,1.30628,1.30666
1578607200,1.30666,1.30688,1.30647,1.30687
1578610800,1.30687,1.30713,1.30674,1.30699
1578614400,1.30699,1.30725,1.30661,1.30683
1578618000,1.30683,1.30697,1.30602,1.3064
1578621600,1.3064,1.30671,1.30607,1.30659
1578625200,1.30659,1.3069,1.30655,1.30688
1578628800,1.30688,1.3082,1.30668,1.30768
1578632400,1.30768,1.30838,1.30731,1.30827
1578636000,1.30827,1.30917,1.30807,1.3085
1578639600,1.3085,1.30872,1.30556,1.30601
1578643200,1.30601,1.3072,1.30484,1.30668
1578646800,1.30668,1.30886,1.30515,1.30684
1578650400,1.30684,1.30726,1.30505,1.30566
1578654000,1.30566,1.30807,1.30543,1.30736
1578657600,1.30736,1.30884,1.30721,1.30845
1578661200,1.30845,1.30972,1.30656,1.30696
1578664800,1.30696,1.30735,1.30558,1.30653
1578668400,1.30653,1.30781,1.30573,1.30613
1578672000,1.30613,1.30626,1.30428,1.30591
1578675600,1.30591,1.30699,1.3052,1.30618
1578679200,1.30618,1.30638,1.30546,1.30555
1578682800,1.30555,1.30632,1.30539,1.30621
1578686400,1.30621,1.30625,1.30539,1.30556
1578690000,1.30556,1.30671,1.30539,1.30638
1578866400,1.30638,1.30638,1.30329,1.30365
1578870000,1.30365,1.30447,1.30347,1.30439
1578873600,1.30439,1.30451,1.30363,1.30374
1578877200,1.30374,1.30396,1.30326,1.30395
1578880800,1.30395,1.30396,1.30333,1.30345
1578884400,1.30345,1.30404,1.30313,1.30393
1578888000,1.30393,1.30415,1.30363,1.30363
1578891600,1.30363,1.30365,1.30256,1.30332
1578895200,1.30332,1.30333,1.30221,1.30275
1578898800,1.30275,1.30276,1.29956,1.30014
1578902400,1.30014,1.30079,1.29854,1.30017
1578906000,1.30017,1.30083,1.29656,1.29729
1578909600,1.29729,1.29942,1.29614,1.29847
1578913200,1.29847,1.29894,1.29653,1.29653
1578916800,1.29653,1.298,1.29611,1.29764
1578920400,1.29764,1.29927,1.29709,1.29844
1578924000,1.29844,1.2999,1.29813,1.2995
1578927600,1.2995,1.2995,1.29755,1.29786
1578931200,1.29786,1.2991,1.29755,1.29834
1578934800,1.29834,1.29976,1.29793,1.29955
1578938400,1.29955,1.29976,1.29904,1.29965
1578942000,1.29965,1.30013,1.2994,1.29984
1578945600,1.29984,1.30034,1.29949,1.29953
1578949200,1.29953,1.29954,1.29863,1.29892
1578952800,1.29892,1.29954,1.29871,1.29915
1578956400,1.29915,1.29936,1.29863,1.29866
1578960000,1.29866,1.29959,1.29865,1.29947
1578963600,1.29947,1.30007,1.29886,1.29916
1578967200,1.29916,1.30026,1.29887,1.29986
1578970800,1.29986,1.30002,1.29906,1.29907
1578974400,1.29907,1.29963,1.29897,1.29948
1578978000,1.29948,1.29959,1.29887,1.29888
1578981600,1.29888,1.29942,1.29872,1.29879
1578985200,1.29879,1.29879,1.29652,1.29787
1578988800,1.29787,1.29828,1.29545,1.29711
1578992400,1.29711,1.29738,1.29628,1.29725
1578996000,1.29725,1.2987,1.29674,1.29854
1578999600,1.29854,1.30139,1.29792,1.29984
1579003200,1.29984,1.30015,1.29738,1.29756
1579006800,1.29756,1.29938,1.29737,1.29904
1579010400,1.29904,1.30048,1.29875,1.30026
1579014000,1.30026,1.30142,1.29935,1.30103
1579017600,1.30103,1.30182,1.30005,1.30163
1579021200,1.30163,1.30251,1.30136,1.30216
1579024800,1.30216,1.30308,1.30216,1.30265
1579028400,1.30265,1.30335,1.30255,1.30271
1579032000,1.30271,1.3028,1.30206,1.30211
1579035600,1.30211,1.30234,1.30167,1.30199
1579039200,1.30199,1.30229,1.30169,1.30228
1579042800,1.30228,1.3023,1.3019,1.30213
1579046400,1.30213,1.30247,1.30143,1.30182
1579050000,1.30182,1.30242,1.30174,1.30238
1579053600,1.30238,1.30245,1.30191,1.3022
1579057200,1.3022,1.30248,1.30209,1.30243
1579060800,1.30243,1.30293,1.30243,1.30281
1579064400,1.30281,1.30337,1.30264,1.30328
1579068000,1.30328,1.30427,1.30282,1.30333
1579071600,1.30333,1.30372,1.30171,1.30204
1579075200,1.30204,1.30207,1.30011,1.30175
1579078800,1.30175,1.30209,1.29851,1.29919
1579082400,1.29919,1.30085,1.29882,1.30072
1579086000,1.30072,1.30293,1.30046,1.30151
1579089600,1.30151,1.30157,1.30004,1.30064
1579093200,1.30064,1.3011,1.30008,1.30087
1579096800,1.30087,1.30361,1.30076,1.30315
1579100400,1.30315,1.30315,1.30096,1.30226
1579104000,1.30226,1.30295,1.30201,1.30281
1579107600,1.30281,1.30379,1.30274,1.30332
1579111200,1.30332,1.30393,1.3027,1.30281
1579114800,1.30281,1.3033,1.30246,1.30254
1579118400,1.30254,1.30319,1.30231,1.30308
1579122000,1.30308,1.30389,1.30277,1.30381
1579125600,1.30381,1.30582,1.30375,1.30457
1579129200,1.30457,1.30472,1.30379,1.304
1579132800,1.304,1.30476,1.30384,1.30417
1579136400,1.30417,1.30446,1.30402,1.30444
1579140000,1.30444,1.30452,1.30404,1.30447
1579143600,1.30447,1.30507,1.30432,1.30472
1579147200,1.30472,1.30526,1.30455,1.30476
1579150800,1.30476,1.30519,1.30467,1.30487
1579154400,1.30487,1.30491,1.30354,1.30414
1579158000,1.30414,1.30481,1.30343,1.30373
1579161600,1.30373,1.30646,1.30255,1.30509
1579165200,1.30509,1.30625,1.30471,1.30539
1579168800,1.30539,1.30645,1.30493,1.30618
1579172400,1.30618,1.30644,1.30523,1.30608
1579176000,1.30608,1.30748,1.30582,1.30659
1579179600,1.30659,1.3071,1.30495,1.30495
1579183200,1.30495,1.30601,1.30432,1.30506
1579186800,1.30506,1.30708,1.30319,1.30632
1579190400,1.30632,1.30815,1.30582,1.30762
1579194000,1.30762,1.30832,1.30679,1.30744
1579197600,1.30744,1.30784,1.30627,1.30657
1579201200,1.30657,1.30686,1.30633,1.30678
1579204800,1.30678,1.30775,1.30673,1.30758
1579208400,1.30758,1.30796,1.30726,1.30791
1579212000,1.30791,1.30801,1.30711,1.30769
1579215600,1.30769,1.30797,1.30762,1.30768
1579219200,1.30768,1.30787,1.30716,1.30757
1579222800,1.30757,1.30775,1.30643,1.30678
1579226400,1.30678,1.30805,1.30678,1.30746
1579230000,1.30746,1.30757,1.30729,1.30747
1579233600,1.30747,1.30757,1.30693,1.30715
1579237200,1.30715,1.30756,1.30695,1.30747
1579240800,1.30747,1.30904,1.30726,1.30883
1579244400,1.30883,1.30897,1.30752,1.30816
1579248000,1.30816,1.31003,1.30771,1.30934
1579251600,1.30934,1.31185,1.30409,1.30553
1579255200,1.30553,1.30668,1.30405,1.30462
1579258800,1.30462,1.30462,1.30268,1.30367
1579262400,1.30367,1.30599,1.30328,1.30518
1579266000,1.30518,1.30563,1.30448,1.30457
1579269600,1.30457,1.30491,1.30266,1.30325
1579273200,1.30325,1.30329,1.30165,1.30303
1579276800,1.30303,1.30326,1.30187,1.30285
1579280400,1.30285,1.30298,1.3018,1.30244
1579284000,1.30244,1.30248,1.30171,1.30186
1579287600,1.30186,1.30221,1.30142,1.30173
1579291200,1.30173,1.30205,1.30132,1.30154
1579294800,1.30154,1.30155,1.30062,1.30155
1579471200,1.30155,1.30155,1.29942,1.3
1579474800,1.3,1.30078,1.3,1.30057
1579478400,1.30057,1.30091,1.29995,1.30004
1579482000,1.30004,1.30049,1.29994,1.30015
1579485600,1.30015,1.30044,1.30002,1.30038
1579489200,1.30038,1.30065,1.30017,1.30043
1579492800,1.30043,1.30048,1.30007,1.30016
1579496400,1.30016,1.30024,1.29939,1.29945
1579500000,1.29945,1.29975,1.29862,1.29954
1579503600,1.29954,1.30013,1.29751,1.29773
1579507200,1.29773,1.29853,1.29705,1.29738
1579510800,1.29738,1.29846,1.29623,1.29846
1579514400,1.29846,1.29913,1.29772,1.29854
1579518000,1.29854,1.30038,1.29833,1.29979
1579521600,1.29979,1.29979,1.29855,1.29913
1579525200,1.29913,1.30087,1.29881,1.30013
1579528800,1.30013,1.30017,1.29903,1.29983
1579532400,1.29983,1.29989,1.29831,1.29968
1579536000,1.29968,1.30008,1.29954,1.29966
1579539600,1.29966,1.30028,1.29965,1.3
1579543200,1.3,1.30002,1.29971,1.29981
1579546800,1.29981,1.30044,1.29972,1.30031
1579550400,1.30031,1.30077,1.30022,1.3007
1579554000,1.3007,1.30139,1.30052,1.30101
1579557600,1.30101,1.30125,1.30077,1.30082
1579561200,1.30082,1.30091,1.30027,1.3004
1579564800,1.3004,1.30049,1.29983,1.29983
1579568400,1.29983,1.30014,1.29957,1.3001
1579572000,1.3001,1.30063,1.2999,1.30054
1579575600,1.30054,1.30144,1.30044,1.30134
1579579200,1.30134,1.30144,1.30089,1.3014
1579582800,1.3014,1.30218,1.30129,1.30129
1579586400,1.30129,1.3016,1.30055,1.30056
1579590000,1.30056,1.30099,1.30017,1.30071
1579593600,1.30071,1.30214,1.29959,1.3013
1579597200,1.3013,1.30454,1.30079,1.30402
1579600800,1.30402,1.30508,1.30353,1.30377
1579604400,1.30377,1.30631,1.30376,1.3059
1579608000,1.3059,1.30642,1.30463,1.30491
1579611600,1.30491,1.30835,1.30489,1.30737
1579615200,1.30737,1.30737,1.30523,1.30613
1579618800,1.30613,1.30633,1.30475,1.30577
1579622400,1.30577,1.30634,1.30395,1.3046
1579626000,1.3046,1.30492,1.30418,1.30459
1579629600,1.30459,1.30611,1.30457,1.30552
1579633200,1.30552,1.30562,1.30487,1.30501
1579636800,1.30501,1.30508,1.30429,1.30437
1579640400,1.30437,1.3051,1.30391,1.30505
1579644000,1.30505,1.30506,1.30437,1.3047
1579647600,1.3047,1.30477,1.30453,1.3046
1579651200,1.3046,1.30544,1.30457,1.30503
1579654800,1.30503,1.3053,1.30454,1.30484
1579658400,1.30484,1.30497,1.3042,1.30422
1579662000,1.30422,1.30444,1.30349,1.30379
1579665600,1.30379,1.30436,1.30367,1.30436
1579669200,1.30436,1.30617,1.30436,1.30581
1579672800,1.30581,1.30679,1.30515,1.30638
1579676400,1.30638,1.30638,1.30464,1.30552
1579680000,1.30552,1.30568,1.30377,1.30538
1579683600,1.30538,1.30633,1.30414,1.30613
1579687200,1.30613,1.30694,1.30559,1.30611
1579690800,1.30611,1.31008,1.30602,1.30952
1579694400,1.30952,1.31268,1.30952,1.31213
1579698000,1.31213,1.31354,1.31193,1.3131
1579701600,1.3131,1.31531,1.31271,1.31283
1579705200,1.31283,1.3146,1.3121,1.31409
1579708800,1.31409,1.31458,1.31291,1.31348
1579712400,1.31348,1.31412,1.31276,1.31288
1579716000,1.31288,1.31289,1.31207,1.3122
1579719600,1.3122,1.31373,1.31215,1.31349
1579723200,1.31349,1.31375,1.31322,1.31366
1579726800,1.31366,1.31436,1.31335,1.31424
1579730400,1.31424,1.31476,1.31349,1.31354
1579734000,1.31354,1.31454,1.31342,1.31442
1579737600,1.31442,1.31513,1.31431,1.31434
1579741200,1.31434,1.31442,1.31371,1.31372
1579744800,1.31372,1.31381,1.31328,1.31342
1579748400,1.31342,1.31389,1.31315,1.3132
1579752000,1.3132,1.31327,1.31237,1.31283
1579755600,1.31283,1.31287,1.3119,1.31231
1579759200,1.31231,1.31374,1.31193,1.31364
1579762800,1.31364,1.31472,1.31303,1.31463
1579766400,1.31463,1.31463,1.31216,1.31269
1579770000,1.31269,1.31363,1.31196,1.31322
1579773600,1.31322,1.3146,1.31227,1.31312
1579777200,1.31312,1.31326,1.31202,1.31258
1579780800,1.31258,1.31317,1.3118,1.31234
1579784400,1.31234,1.31371,1.31221,1.31284
1579788000,1.31284,1.31334,1.3102,1.31188
1579791600,1.31188,1.31218,1.31005,1.31204
1579795200,1.31204,1.31204,1.30972,1.3104
1579798800,1.3104,1.31113,1.31004,1.31104
1579802400,1.31104,1.31114,1.31021,1.31033
1579806000,1.31033,1.3118,1.31018,1.31178
1579809600,1.31178,1.31224,1.31153,1.31203
1579813200,1.31203,1.31286,1.31201,1.31259
1579816800,1.31259,1.31261,1.31154,1.31215
1579820400,1.31215,1.31243,1.31185,1.31193
1579824000,1.31193,1.31206,1.31136,1.31166
1579827600,1.31166,1.31214,1.31124,1.31165
1579831200,1.31165,1.31243,1.31162,1.31237
1579834800,1.31237,1.3125,1.31203,1.31228
1579838400,1.31228,1.31264,1.31207,1.31208
1579842000,1.31208,1.31235,1.31184,1.31233
1579845600,1.31233,1.31387,1.31229,1.31351
1579849200,1.31351,1.31351,1.31169,1.31263
1579852800,1.31263,1.31422,1.31188,1.31386
1579856400,1.31386,1.31742,1.30861,1.30937
1579860000,1.30937,1.31105,1.30863,1.30999
1579863600,1.30999,1.31011,1.30798,1.3089
1579867200,1.3089,1.30926,1.30801,1.30838
1579870800,1.30838,1.31018,1.30833,1.31004
1579874400,1.31004,1.31068,1.30925,1.30998
1579878000,1.30998,1.31004,1.3057,1.30678
1579881600,1.30678,1.30727,1.30616,1.30697
1579885200,1.30697,1.30811,1.30697,1.30786
1579888800,1.30786,1.30848,1.30756,1.30766
1579892400,1.30766,1.30831,1.30716,1.30802
1579896000,1.30802,1.30814,1.30752,1.30753
1579899600,1.30753,1.30793,1.30699,1.30743
1580076000,1.30743,1.30817,1.307,1.3075
1580079600,1.3075,1.30757,1.30611,1.30614
1580083200,1.30614,1.30743,1.30609,1.30692
1580086800,1.30692,1.30705,1.3066,1.3068
1580090400,1.3068,1.3068,1.3055,1.30572
1580094000,1.30572,1.30593,1.30518,1.3058
1580097600,1.3058,1.30637,1.3055,1.30591
1580101200,1.30591,1.30623,1.30554,1.30591
1580104800,1.30591,1.30655,1.3058,1.30639
1580108400,1.30639,1.30827,1.30613,1.30802
1580112000,1.30802,1.30872,1.3062,1.30741
1580115600,1.30741,1.31048,1.30663,1.30956
1580119200,1.30956,1.3097,1.30863,1.30944
1580122800,1.30944,1.3095,1.3079,1.30854
1580126400,1.30854,1.30858,1.30575,1.3068
1580130000,1.3068,1.30758,1.30605,1.30619
1580133600,1.30619,1.30701,1.30559,1.3059
1580137200,1.3059,1.30665,1.30524,1.30558
1580140800,1.30558,1.30587,1.30513,1.30536
1580144400,1.30536,1.30597,1.30407,1.30582
1580148000,1.30582,1.30603,1.30467,1.30467
1580151600,1.30467,1.30527,1.30417,1.3049
1580155200,1.3049,1.3056,1.30477,1.30538
1580158800,1.30538,1.30586,1.30537,1.30584
1580162400,1.30584,1.30611,1.30501,1.30588
1580166000,1.30588,1.30599,1.30548,1.30597
1580169600,1.30597,1.30607,1.30569,1.30584
1580173200,1.30584,1.30652,1.30582,1.3064
1580176800,1.3064,1.30644,1.30581,1.30591
1580180400,1.30591,1.30592,1.30538,1.30559
1580184000,1.30559,1.30583,1.30557,1.30561
1580187600,1.30561,1.30591,1.30548,1.30569
1580191200,1.30569,1.3057,1.30333,1.3041
1580194800,1.3041,1.30414,1.3024,1.30244
1580198400,1.30244,1.30264,1.30041,1.30076
1580202000,1.30076,1.30323,1.30044,1.303
1580205600,1.303,1.30315,1.30117,1.30145
1580209200,1.30145,1.30173,1.30072,1.30135
1580212800,1.30135,1.30232,1.30032,1.30121
1580216400,1.30121,1.30189,1.30029,1.30052
1580220000,1.30052,1.30081,1.2986,1.29975
1580223600,1.29975,1.30017,1.29753,1.29838
1580227200,1.29838,1.29975,1.29804,1.29957
1580230800,1.29957,1.3,1.29904,1.29992
1580234400,1.29992,1.30036,1.2998,1.29986
1580238000,1.29986,1.30098,1.29945,1.30075
1580241600,1.30075,1.30201,1.30074,1.30199
1580245200,1.30199,1.30287,1.30178,1.30281
1580248800,1.30281,1.30308,1.3021,1.30254
1580252400,1.30254,1.30279,1.30234,1.30234
1580256000,1.30234,1.30279,1.3022,1.30239
1580259600,1.30239,1.3024,1.30176,1.30177
1580263200,1.30177,1.30191,1.30153,1.30166
1580266800,1.30166,1.30219,1.30165,1.3019
1580270400,1.3019,1.30207,1.30172,1.30206
1580274000,1.30206,1.30258,1.30188,1.30255
1580277600,1.30255,1.30268,1.30219,1.30236
1580281200,1.30236,1.30236,1.30077,1.30101
1580284800,1.30101,1.30228,1.30041,1.30185
1580288400,1.30185,1.30268,1.30103,1.3014
1580292000,1.3014,1.30189,1.30077,1.30142
1580295600,1.30142,1.30163,1.30069,1.30151
1580299200,1.30151,1.30208,1.30041,1.30085
1580302800,1.30085,1.30138,1.29896,1.29902
1580306400,1.29902,1.30096,1.29902,1.30092
1580310000,1.30092,1.30172,1.29956,1.30022
1580313600,1.30022,1.30107,1.29981,1.30105
1580317200,1.30105,1.30166,1.30064,1.30125
1580320800,1.30125,1.3014,1.30084,1.30115
1580324400,1.30115,1.30258,1.30091,1.30236
1580328000,1.30236,1.30236,1.30103,1.30154
1580331600,1.30154,1.30211,1.30118,1.302
1580335200,1.302,1.3021,1.30041,1.3015
1580338800,1.3015,1.30224,1.30146,1.30214
1580342400,1.30214,1.30247,1.30204,1.30215
1580346000,1.30215,1.30258,1.30195,1.30197
1580349600,1.30197,1.30208,1.30155,1.30177
1580353200,1.30177,1.30177,1.30141,1.30167
1580356800,1.30167,1.30178,1.30125,1.30156
1580360400,1.30156,1.30166,1.30115,1.30148
1580364000,1.30148,1.30158,1.30102,1.30108
1580367600,1.30108,1.3012,1.29955,1.29999
1580371200,1.29999,1.30028,1.2978,1.29919
1580374800,1.29919,1.30189,1.29853,1.30163
1580378400,1.30163,1.30255,1.30083,1.30093
1580382000,1.30093,1.30703,1.30084,1.30624
1580385600,1.30624,1.31025,1.3056,1.3089
1580389200,1.3089,1.31089,1.30823,1.30986
1580392800,1.30986,1.30997,1.30753,1.30808
1580396400,1.30808,1.3103,1.3079,1.31003
1580400000,1.31003,1.31103,1.30938,1.31061
1580403600,1.31061,1.31062,1.30937,1.3095
1580407200,1.3095,1.30962,1.30831,1.30842
1580410800,1.30842,1.30884,1.30801,1.30839
1580414400,1.30839,1.30945,1.30801,1.30942
1580418000,1.30942,1.30944,1.309,1.30944
1580421600,1.30944,1.30944,1.30841,1.309
1580425200,1.309,1.30901,1.30844,1.30855
1580428800,1.30855,1.31018,1.30843,1.31014
1580432400,1.31014,1.31051,1.30947,1.3097
1580436000,1.3097,1.31039,1.30967,1.30967
1580439600,1.30967,1.30998,1.30932,1.30943
1580443200,1.30943,1.30994,1.30935,1.30984
1580446800,1.30984,1.31,1.30949,1.30971
1580450400,1.30971,1.31039,1.30948,1.31014
1580454000,1.31014,1.31288,1.30983,1.31285
1580457600,1.31285,1.31409,1.31226,1.31395
1580461200,1.31395,1.31402,1.31076,1.31177
1580464800,1.31177,1.31202,1.31004,1.31027
1580468400,1.31027,1.31278,1.31009,1.31267
1580472000,1.31267,1.31304,1.31207,1.31222
1580475600,1.31222,1.31451,1.31209,1.31443
1580479200,1.31443,1.31573,1.31419,1.31483
1580482800,1.31483,1.31835,1.31391,1.31832
1580486400,1.31832,1.31957,1.31773,1.31943
1580490000,1.31943,1.32,1.31861,1.31962
1580493600,1.31962,1.31971,1.31839,1.31849
1580497200,1.31849,1.32036,1.31837,1.32003
1580500800,1.32003,1.32059,1.31975,1.32052
1580504400,1.32052,1.321,1.32013,1.32052
1580680800,1.32052,1.32052,1.31741,1.31786
1580684400,1.31786,1.31846,1.31785,1.31814
1580688000,1.31814,1.31818,1.31758,1.31767
1580691600,1.31767,1.31828,1.31729,1.31767
1580695200,1.31767,1.31788,1.31709,1.31741
1580698800,1.31741,1.31746,1.3156,1.31587
1580702400,1.31587,1.31698,1.31578,1.31643
1580706000,1.31643,1.31679,1.3162,1.31637
1580709600,1.31637,1.31658,1.31537,1.31545
1580713200,1.31545,1.31574,1.31407,1.31436
1580716800,1.31436,1.31504,1.31127,1.3118
1580720400,1.3118,1.31196,1.30798,1.30814
1580724000,1.30814,1.30817,1.3057,1.30595
1580727600,1.30595,1.30709,1.30463,1.30604
1580731200,1.30604,1.30644,1.30531,1.30562
1580734800,1.30562,1.3065,1.30484,1.30594
1580738400,1.30594,1.30604,1.30227,1.30277
1580742000,1.30277,1.30289,1.30042,1.30127
1580745600,1.30127,1.30169,1.30002,1.30056
1580749200,1.30056,1.30076,1.29901,1.30054
1580752800,1.30054,1.30108,1.29831,1.29946
1580756400,1.29946,1.30007,1.29868,1.29984
1580760000,1.29984,1.29996,1.29873,1.29917
1580763600,1.29917,1.30016,1.29914,1.2995
1580767200,1.2995,1.29977,1.29895,1.29974
1580770800,1.29974,1.29992,1.29933,1.29971
1580774400,1.29971,1.29974,1.29886,1.29916
1580778000,1.29916,1.29927,1.29816,1.29906
1580781600,1.29906,1.29936,1.29832,1.29928
1580785200,1.29928,1.30027,1.29921,1.29997
1580788800,1.29997,1.30143,1.29991,1.30076
1580792400,1.30076,1.30233,1.3006,1.30137
