,Date,Open,High,Low,Close,Volume,Volume MA,Daily_Returns
2352,1480334400,1.060365,1.06109,1.058145,1.058235,7857,4245.4,-0.002008742272707975
2353,1480338000,1.058235,1.05949,1.05652,1.05684,8528,4506.75,-0.001318232717685608
2354,1480341600,1.05684,1.059035,1.05638,1.05853,9030,4805.15,0.0015991067711289553
2355,1480345200,1.05853,1.06048,1.057755,1.058235,9677,5098.65,-0.0002786883697202258
2356,1480348800,1.058235,1.06049,1.057295,1.0575,8642,5463.25,-0.0006945527222214087
2357,1480359600,1.059445,1.05997,1.05923,1.05949,2016,5655.45,0.0018817966903073025
2358,1480377600,1.061895,1.06201,1.06073,1.061035,2306,4857.5,0.00145824878007339
2359,1480388400,1.05974,1.06003,1.05886,1.05938,2302,4720.05,-0.0015597977446549782
2360,1480402800,1.06044,1.060445,1.05896,1.060305,4253,3800.45,0.0008731522211105069
2361,1480410000,1.059305,1.06011,1.05822,1.059645,5729,3537.25,-0.0006224624046855531
2362,1480417200,1.060545,1.06095,1.059525,1.05975,3977,3058.95,9.908978950501357e-05
2363,1480420800,1.05975,1.06008,1.057925,1.058795,7174,2985.55,-0.000901155933003106
2364,1480424400,1.058795,1.05946,1.056505,1.057595,10447,3325.95,-0.001133363871193116
2365,1480428000,1.057595,1.061135,1.057185,1.06005,12129,3812.6,0.002321304469101948
2366,1480431600,1.06005,1.063415,1.05938,1.06173,14024,4413.0,0.0015848309042028053
2367,1480435200,1.06173,1.06262,1.060685,1.06262,8077,4716.6,0.0008382545468244018
2368,1480442400,1.06273,1.06478,1.06273,1.064735,4102,5106.9,0.0019903634413054316
2369,1480460400,1.06486,1.06513,1.06461,1.064735,692,4889.85,0.0
2370,1480474800,1.06386,1.06387,1.06282,1.063185,2371,4853.25,-0.0014557612927159624
2371,1480489200,1.06317,1.063495,1.062165,1.062335,4438,4387.35,-0.0007994845675964868
2372,1480492800,1.062335,1.065935,1.061935,1.06562,9955,4526.4,0.003092244913327713
2373,1480496400,1.06562,1.06645,1.06354,1.06371,8084,4408.25,-0.0017923837765808637
2374,1480503600,1.06524,1.066665,1.064515,1.06469,5663,3708.35,0.0009213037388009493
2375,1480507200,1.06469,1.064965,1.062535,1.063545,7556,3682.3,-0.0010754304069728882
2376,1480510800,1.063545,1.0654,1.06145,1.06297,12759,4038.65,-0.0005406447305943418
2377,1480514400,1.06297,1.06337,1.058815,1.05996,17081,4687.6,-0.002831688570702817
2378,1480518000,1.05996,1.061645,1.05828,1.06092,16651,5376.55,0.0009056945545116157
2379,1480521600,1.06092,1.06112,1.055265,1.0578,18629,6211.2,-0.0029408437959507205
2380,1480525200,1.0578,1.059905,1.05761,1.059905,6926,6503.2,0.001989979202117631
2381,1480532400,1.05913,1.0602,1.058765,1.05973,3547,6864.6,-0.0001651091371396296
2382,1480546800,1.059625,1.059865,1.05857,1.059025,2170,6847.5,-0.0006652637936077621
2383,1480557600,1.059575,1.060105,1.059,1.060105,1974,6933.7,0.0010198059535893034
2384,1480568400,1.060235,1.061735,1.060175,1.061425,3333,6162.95,0.0012451596775790996
2385,1480575600,1.06242,1.062595,1.06114,1.06146,5291,5978.7,3.297453894535174e-05
2386,1480579200,1.06146,1.06218,1.06028,1.06096,7118,5956.8,-0.0004710493094418622
2387,1480582800,1.06096,1.064025,1.06059,1.062975,7778,5707.75,0.00189922334489534
2388,1480586400,1.062975,1.063595,1.06154,1.06155,7152,5211.3,-0.0013405771537430278
2389,1480593600,1.06229,1.06349,1.06146,1.06151,4760,3922.05,-3.7680749847002204e-05
2390,1480597200,1.06151,1.0634,1.061475,1.062835,8097,3980.6,0.0012482218726155292
2391,1480600800,1.062835,1.06285,1.059145,1.05977,10908,4288.6,-0.0028837966382363467
2392,1480604400,1.05977,1.061495,1.058455,1.06123,17566,4989.55,0.0013776574162316368
2393,1480608000,1.06123,1.0635,1.06052,1.063455,12902,5476.35,0.002096623729069158
2394,1480615200,1.06253,1.064755,1.06248,1.06454,4259,5784.75,0.0010202594373998064
2395,1480622400,1.064625,1.06633,1.06443,1.066005,2896,5928.85,0.0013761812613899416
2396,1480636800,1.06625,1.06695,1.06608,1.066455,2735,5869.3,0.0004221368567687289
2397,1480651200,1.068115,1.06902,1.06788,1.067895,2775,5351.9,0.0013502679437951137
2398,1480662000,1.067975,1.06807,1.06655,1.06705,4312,4769.35,-0.0007912762958904862
2399,1480669200,1.06634,1.06669,1.06461,1.06464,5667,4737.35,-0.0022585633288036977
2400,1480676400,1.064505,1.064985,1.064005,1.064685,4157,3747.05,4.226780883676007e-05
2401,1480683600,1.063065,1.06726,1.062525,1.06347,18032,3965.55,-0.001141182603305424
2402,1480687200,1.06347,1.066055,1.063305,1.065,13353,4420.25,0.0014386865637958657
2403,1480690800,1.065,1.06746,1.06448,1.06606,11390,4733.05,0.0009953051643192268
2404,1480694400,1.06606,1.068105,1.06606,1.066625,7387,4957.6,0.0005299889312044836
2405,1480701600,1.06748,1.06793,1.065565,1.06578,4065,5171.85,-0.000792218446033055
2406,1480888800,1.06663,1.06726,1.053205,1.05336,5949,5410.8,-0.011653436919439208
2407,1480892400,1.05336,1.05924,1.05059,1.05674,13521,5976.9,0.0032087795245689943
2408,1480896000,1.05674,1.05953,1.05559,1.05669,8224,6249.35,-4.731532827384477e-05
2409,1480903200,1.056055,1.05657,1.055025,1.055565,2745,6434.15,-0.0010646452601991152
2410,1480914000,1.055195,1.05668,1.055115,1.056655,2545,5972.45,0.0010326223396945888
2411,1480921200,1.05679,1.06197,1.055795,1.06035,11877,6258.15,0.0034968840349971497
2412,1480924800,1.06035,1.06624,1.059575,1.063775,12800,6711.75,0.003230065544395755
2413,1480928400,1.063775,1.065505,1.063235,1.06334,6925,6156.4,-0.0004089210594345749
2414,1480935600,1.065425,1.072965,1.06472,1.069705,11137,5766.65,0.005985855888050784
2415,1480942800,1.069235,1.07089,1.06846,1.068685,8216,5925.2,-0.0009535339182296099
2416,1480946400,1.068685,1.073515,1.068685,1.07316,10065,6225.2,0.004187389174546086
2417,1480950000,1.07316,1.074005,1.07232,1.07246,10775,6657.9,-0.0006522792500651686
2418,1480953600,1.07246,1.073075,1.07177,1.07226,7750,6927.5,-0.00018648714171154435
2419,1480957200,1.07226,1.077025,1.07225,1.07674,6738,7162.4,0.004178091134612982
2420,1480960800,1.07674,1.079645,1.07595,1.07791,7467,7238.3,0.0010866132956888208
2421,1480968000,1.076855,1.07708,1.076,1.07624,2462,6479.25,-0.001549294467998119
2422,1480986000,1.075555,1.07627,1.075415,1.07617,1756,6115.2,-6.504125473871802e-05
2423,1481004000,1.075495,1.075495,1.074045,1.074175,2427,4504.9,-0.0018537963332930785
2424,1481011200,1.076255,1.07854,1.07563,1.077025,7889,4331.3,0.002653198966648729
2425,1481018400,1.07666,1.077665,1.07626,1.077,4391,3894.7,-2.321208885580628e-05
2426,1481022000,1.077,1.077385,1.0729,1.07377,7082,3710.05,-0.002999071494893313
2427,1481025600,1.07377,1.07534,1.07303,1.073345,7840,3714.55,-0.00039580170800068704
2428,1481029200,1.073345,1.07475,1.072685,1.073315,7701,3762.7,-2.795000675459569e-05
2429,1481032800,1.073315,1.0744,1.07225,1.07339,8052,3791.95,6.98769699483126e-05
2430,1481036400,1.07339,1.074945,1.072325,1.073215,9964,4085.05,-0.0001630348708298035
2431,1481040000,1.073215,1.0739,1.071645,1.071665,7155,4319.7,-0.0014442586061506058
2432,1481047200,1.07115,1.071795,1.070415,1.07086,2435,4581.55,-0.0007511675756884939
2433,1481065200,1.07176,1.07237,1.07176,1.07189,1202,4490.95,0.0009618437517509015
2434,1481090400,1.071855,1.07271,1.0713,1.071765,1591,3495.1,-0.0001166164438514139
2435,1481097600,1.07131,1.073265,1.071205,1.07259,6580,3303.65,0.0007697582958949845
2436,1481104800,1.07197,1.072855,1.07099,1.071525,4871,3003.25,-0.0009929236707407751
2437,1481112000,1.07243,1.073765,1.07204,1.073165,4062,2539.2,0.0015305289190639115
2438,1481119200,1.07357,1.074685,1.07307,1.07429,5867,2682.3,0.0010483010534261261
2439,1481122800,1.07429,1.07683,1.073985,1.07667,9372,3040.85,0.002215416693816419
2440,1481130000,1.075775,1.07578,1.074155,1.07439,3311,3376.55,-0.0021176405026610556
2441,1481140800,1.07579,1.07672,1.07578,1.07629,2275,3598.5,0.0017684453503847841
2442,1481162400,1.07662,1.07745,1.07626,1.077085,1780,3664.95,0.0007386485055143055
2443,1481176800,1.077325,1.07733,1.07631,1.076435,1224,2951.05,-0.0006034806909389623
2444,1481184000,1.07644,1.07899,1.07603,1.078825,5966,3041.1,0.0022202919823304246
2445,1481191200,1.080195,1.080465,1.078805,1.07933,5189,3051.85,0.0004681018700900541
2446,1481198400,1.078415,1.08744,1.07442,1.07523,16371,3293.0,-0.0037986528679828657
2447,1481202000,1.07523,1.07663,1.06394,1.06678,28042,4529.55,-0.007858783702091476
2448,1481205600,1.06678,1.067945,1.062065,1.063,24773,5608.45,-0.0035433735165639746
2449,1481209200,1.063,1.063635,1.06061,1.06151,13914,6162.45,-0.0014016933207902094
2450,1481212800,1.06151,1.06316,1.0602,1.06264,10036,6550.5,0.0010645212951363447
2451,1481220000,1.060935,1.0617,1.060095,1.060425,3654,6906.4,-0.002084431227885375
2452,1481227200,1.061315,1.0624,1.061185,1.061565,3177,7164.65,0.0010750406676569568
2453,1481245200,1.06167,1.061875,1.058945,1.059045,2347,7116.45,-0.0023738536971359414
2454,1481263200,1.061655,1.06188,1.061105,1.06141,1482,6398.25,0.0022331440118219525
2455,1481270400,1.062075,1.06239,1.060745,1.06187,6703,5970.75,0.000433385779293749
2456,1481277600,1.062585,1.06299,1.06089,1.06107,4089,3780.45,-0.0007533878911732961
2457,1481281200,1.06107,1.061285,1.05693,1.05756,7743,3471.9,-0.003307981565777829
2458,1481284800,1.05756,1.05799,1.055065,1.055195,7997,3369.95,-0.0022362797382653454
2459,1481288400,1.055195,1.058085,1.055085,1.057515,11348,3646.9,0.0021986457479421517
2460,1481292000,1.057515,1.057965,1.055285,1.055355,8474,3887.9,-0.002042524219514563
2461,1481295600,1.055355,1.05553,1.053475,1.053495,9221,4153.35,-0.00176244012678195
2462,1481299200,1.053495,1.05479,1.05336,1.05401,7383,4363.65,0.0004888490215899655
2463,1481306400,1.054,1.054995,1.05394,1.054635,2538,4572.3,0.0005929735012002446
2464,1481497200,1.054605,1.05491,1.053735,1.05463,2360,4564.85,-4.740976736083979e-06
2465,1481508000,1.055475,1.05661,1.055035,1.056345,5642,4899.95,0.0016261627300571124
2466,1481526000,1.056375,1.057935,1.05578,1.056475,5425,4060.35,0.0001230658544320029
2467,1481529600,1.056475,1.05821,1.05619,1.056725,8098,4065.4,0.00023663598286738363
2468,1481536800,1.0593,1.06076,1.059195,1.060725,5514,3641.8,0.003785279992429391
2469,1481544000,1.06062,1.060735,1.059075,1.05967,4167,3306.25,-0.0009946027481204656
2470,1481547600,1.05967,1.06216,1.05928,1.060825,8070,3502.15,0.0010899619692923412
2471,1481551200,1.060825,1.062575,1.06062,1.0611,7435,3747.0,0.00025923220135282143
2472,1481554800,1.0611,1.06233,1.06025,1.06083,8849,4075.65,-0.0002544529262086259
2473,1481558400,1.06083,1.06089,1.0591,1.06058,7037,4327.4,-0.00023566452683265737
2474,1481562000,1.06058,1.065195,1.060175,1.064175,7015,4610.0,0.003389654717230295
2475,1481569200,1.0639,1.06445,1.06293,1.06297,2843,4843.2,-0.0011323325580849808
2476,1481587200,1.064215,1.06505,1.06382,1.06396,2660,4624.7,0.0009313527192678084
2477,1481601600,1.06338,1.06363,1.06307,1.06341,1025,4167.9,-0.000516936726944639
2478,1481612400,1.06429,1.06499,1.063295,1.06432,4933,3692.35,0.0008557376740860878
2479,1481616000,1.06432,1.06437,1.06138,1.06249,7778,3872.9,-0.0017194076969332395
2480,1481619600,1.06249,1.06254,1.061265,1.06196,6978,3818.3,-0.0004988282242656128
2481,1481626800,1.061495,1.061535,1.06038,1.06075,3940,3437.65,-0.001139402614034335
2482,1481634000,1.060575,1.06357,1.06053,1.062715,7132,3337.2,0.0018524628800375975
2483,1481637600,1.062715,1.06406,1.06132,1.06403,8474,3517.3,0.0012373966679684045
2484,1481641200,1.06403,1.0655,1.06293,1.063935,10271,3888.7,-8.928319690226783e-05
2485,1481644800,1.063935,1.066725,1.06342,1.06342,8533,4206.85,-0.00048405212724467184
2486,1481652000,1.06245,1.06307,1.06194,1.061985,3075,4439.65,-0.001349419796505713
2487,1481670000,1.062575,1.06411,1.06219,1.06279,2829,4378.6,0.0007580144728973615
2488,1481691600,1.063615,1.06454,1.063445,1.06443,995,3545.75,0.0015431082339880664
2489,1481702400,1.06496,1.06516,1.0612,1.062595,6473,3491.85,-0.0017239273601834526
2490,1481709600,1.06259,1.064235,1.06255,1.064135,4602,3143.9,0.001449282181828604
2491,1481716800,1.064865,1.065595,1.064005,1.06419,4239,2612.55,5.168517152420726e-05
2492,1481720400,1.06419,1.065675,1.063755,1.06401,7128,2771.05,-0.00016914272827228682
2493,1481727600,1.06399,1.066205,1.063845,1.064965,8274,3232.9,0.0008975479553763321
2494,1481734800,1.0655,1.06703,1.06503,1.065535,4072,3559.35,0.0005352288572864072
2495,1481742000,1.0647,1.06478,1.05561,1.055805,25086,4881.2,-0.009131563017638844
2496,1481745600,1.055805,1.05619,1.04962,1.053245,17067,5648.95,-0.002424690165324206
2497,1481756400,1.052825,1.052825,1.050635,1.051225,2782,5881.25,-0.001917882354058098
2498,1481763600,1.04862,1.05158,1.04738,1.051465,4205,6266.0,0.0002283050726532565
2499,1481774400,1.05133,1.05202,1.051065,1.051305,1822,5986.55,-0.0001521686408963996
2500,1481785200,1.048825,1.04963,1.047,1.048735,9246,6060.65,-0.002444580782931638
2501,1481788800,1.048735,1.05092,1.0475,1.050915,10394,6368.4,0.0020786948085074197
2502,1481792400,1.050915,1.05093,1.04902,1.05006,7472,6385.6,-0.0008135767402692728
2503,1481796000,1.05006,1.05006,1.04727,1.04755,8015,6482.0,-0.0023903395996419663
2504,1481799600,1.04755,1.04836,1.04099,1.04118,14786,6807.6,-0.006080855329101187
2505,1481803200,1.04118,1.04374,1.040525,1.04129,11527,7101.15,0.00010564935938073283
2506,1481806800,1.04129,1.043695,1.039525,1.043695,15193,7657.2,0.00230963516407523
2507,1481810400,1.043695,1.04485,1.0427,1.04275,15526,8168.3,-0.0009054369332036627
2508,1481814000,1.04275,1.043125,1.040165,1.0415,14797,7653.85,-0.0011987532965714864
2509,1481817600,1.0415,1.041815,1.036635,1.03739,12832,7442.1,-0.003946231397023547
2510,1481821200,1.03739,1.041715,1.03738,1.04134,6895,7621.4,0.0038076326164699914
2511,1481828400,1.042165,1.04315,1.041475,1.04261,5250,7894.6,0.0012195824610599093
2512,1481839200,1.041405,1.042085,1.04124,1.04205,655,7601.25,-0.0005371135899330248
2513,1481853600,1.04192,1.043245,1.041895,1.04297,1865,7591.0,0.0008828751019624992
2514,1481871600,1.04429,1.045535,1.04368,1.045165,5010,5662.15,0.002104566766062188
2515,1481878800,1.04345,1.0466,1.042765,1.046315,6113,4964.75,0.0011003047365729657
2516,1481882400,1.046315,1.04725,1.044825,1.04536,6766,4526.75,-0.0009127270468263227
2517,1481889600,1.04484,1.046955,1.043435,1.04356,6648,3743.9,-0.0017218948496211528
2518,1481893200,1.04356,1.045805,1.043125,1.044565,7760,3787.15,0.0009630495611177015
2519,1481896800,1.044565,1.044585,1.04092,1.042605,9532,4031.25,-0.0018763791626178472
2520,1481900400,1.042605,1.043705,1.04007,1.040995,9749,4256.2,-0.0015442089765540512
2521,1481904000,1.040995,1.04745,1.04092,1.04536,15196,4805.9,0.004193103713274526
2522,1481911200,1.04459,1.045475,1.044015,1.044705,4105,5175.7,-0.0006265784036122435
2523,1481922000,1.04425,1.045295,1.044175,1.04512,1376,5221.85,0.00039724132649898714
2524,1482112800,1.04604,1.046745,1.04558,1.045775,2088,5247.95,0.0006267222902631708
2525,1482127200,1.046595,1.04797,1.045785,1.047615,2318,4366.2,0.0017594606870503515
2526,1482134400,1.04652,1.04689,1.045655,1.04641,4995,4271.8,-0.0011502317168042842
2527,1482141600,1.044825,1.044995,1.04373,1.04445,4281,3889.65,-0.0018730707848739758
2528,1482148800,1.04283,1.04399,1.04251,1.04283,3940,3092.0,-0.0015510555794917558
2529,1482152400,1.04283,1.04353,1.041135,1.04289,6755,3123.7,5.753574408107198e-05
2530,1482156000,1.04289,1.04414,1.042365,1.042955,7360,3286.45,6.232680340212404e-05
2531,1482159600,1.042955,1.045205,1.04283,1.04351,8091,3515.4,0.0005321418469634853
2532,1482163200,1.04351,1.04522,1.04335,1.04449,8410,3817.15,0.0009391381012160416
2533,1482170400,1.04441,1.04508,1.041375,1.04253,7128,4258.95,-0.0018765138967342665
2534,1482177600,1.04042,1.040725,1.039855,1.040045,3441,4512.45,-0.0023836244520539784
2535,1482195600,1.04027,1.04127,1.03985,1.041045,1805,4492.45,0.0009614968583089301
2536,1482210000,1.040245,1.04029,1.039265,1.039695,1759,4013.8,-0.0012967739146722002
2537,1482217200,1.038435,1.039455,1.038105,1.03916,4211,3914.7,-0.0005145739856399212
2538,1482224400,1.038555,1.039095,1.03809,1.038365,3875,3891.7,-0.0007650409946495795
2539,1482231600,1.038955,1.03913,1.03775,1.037875,3451,3466.95,-0.00047189572067618535
2540,1482235200,1.037875,1.038395,1.03524,1.035615,7088,3400.85,-0.002177526195351276
2541,1482242400,1.036975,1.037915,1.03601,1.037145,6305,3490.15,0.00147738300430178
2542,1482246000,1.037145,1.038955,1.03666,1.03767,7515,3574.9,0.000506197301245459
2543,1482249600,1.03767,1.03961,1.03716,1.039015,6891,3747.4,0.0012961731571694557
2544,1482256800,1.039745,1.040815,1.039105,1.039415,3264,3968.25,0.00038498000510100994
2545,1482278400,1.03909,1.040265,1.03897,1.039075,1571,3773.95,-0.00032710707465255506
2546,1482289200,1.04095,1.041455,1.040675,1.041005,1901,3666.0,0.0018574212641051524
2547,1482303600,1.04134,1.041545,1.04059,1.04073,3746,3227.9,-0.0002641677993862057
2548,1482310800,1.040135,1.040615,1.03958,1.03983,3971,3030.8,-0.000864777608025058
2549,1482318000,1.04086,1.041065,1.040315,1.040645,3654,2732.45,0.0007837819643594646
2550,1482325200,1.04191,1.044205,1.04181,1.044135,6512,2854.05,0.0033536892984640243
2551,1482328800,1.044135,1.04512,1.04362,1.044225,6936,3037.65,8.619575054935602e-05
2552,1482332400,1.044225,1.04507,1.04322,1.043275,7606,3309.3,-0.0009097656156479283
2553,1482339600,1.042525,1.043895,1.042375,1.04275,2530,3593.0,-0.0005032230236513557
2554,1482357600,1.042385,1.043205,1.042355,1.04272,1358,3542.3,-2.8770079117723668e-05
2555,1482375600,1.04395,1.044485,1.043515,1.044085,1027,3392.1,0.0013090762620835417
2556,1482390000,1.04442,1.045655,1.04372,1.04381,3612,2897.05,-0.0002633885172184103
2557,1482397200,1.04417,1.045575,1.04415,1.044285,3644,2747.1,0.0004550636610110015
2558,1482404400,1.0465,1.047025,1.044625,1.044915,3768,2478.85,0.0006032835863774011
2559,1482411600,1.044855,1.0453,1.042935,1.04389,6594,2594.9,-0.0009809410334812307
2560,1482415200,1.04389,1.046345,1.043675,1.04589,6835,2853.4,0.001915910680243993
2561,1482418800,1.04589,1.049955,1.04553,1.045865,11496,3359.7,-2.3903087322696415e-05
2562,1482426000,1.045275,1.04539,1.043715,1.04418,3266,3702.75,-0.00161110659597552
2563,1482444000,1.0437,1.04404,1.043365,1.043515,798,3690.45,-0.0006368633760464038
2564,1482472800,1.044975,1.04526,1.044075,1.0444,1271,2851.1,0.000848095139983629
2565,1482483600,1.044815,1.04636,1.044365,1.045515,3843,2575.1,0.0010675986212178579
2566,1482494400,1.045275,1.045665,1.044665,1.04478,3574,1816.55,-0.0007030028263582677
2567,1482501600,1.04342,1.04423,1.04266,1.043505,3759,1914.85,-0.001220352610118991
2568,1482508800,1.046195,1.046315,1.04463,1.044855,3193,2093.7,0.001293716848505877
2569,1482793200,1.04552,1.04571,1.04505,1.04542,2505,2265.3,0.0005407448880465626
2570,1482811200,1.04361,1.044185,1.04348,1.044095,779,2351.45,-0.0012674331847487563
2571,1482825600,1.044315,1.0454,1.044315,1.04508,2779,2049.1,0.0009434007441850856
2572,1482836400,1.04523,1.045455,1.044795,1.04499,1996,1825.1,-8.611780916290002e-05
2573,1482847200,1.04433,1.04541,1.044215,1.045235,2796,1784.2,0.00023445200432514746
2574,1482861600,1.04562,1.04568,1.045105,1.045215,1011,1937.65,-1.9134453017710662e-05
2575,1482890400,1.04696,1.047205,1.046465,1.04648,1300,1751.5,0.001210277311366692
2576,1482908400,1.04715,1.047205,1.046425,1.04668,2545,1487.0,0.00019111688708806085
2577,1482915600,1.044175,1.04463,1.04342,1.04399,3852,1641.65,-0.002570030955019731
2578,1482922800,1.04321,1.04362,1.04097,1.041735,4885,1738.5,-0.00215998237531001
2579,1482930000,1.039735,1.04022,1.038665,1.039355,5345,2099.3,-0.0022846501269516706
2580,1482937200,1.038805,1.040355,1.03851,1.03934,6292,2585.5,-1.443202755568862e-05
2581,1482944400,1.038885,1.039,1.037225,1.038385,3006,2871.95,-0.0009188523486058919
2582,1482955200,1.0409,1.041845,1.04059,1.040775,2184,3207.15,0.002301651121694004
2583,1482973200,1.042585,1.0438,1.042515,1.04343,2969,3353.15,0.002550983641997684
2584,1482987600,1.04554,1.04651,1.04539,1.046055,1645,3145.75,0.0025157413530374484
2585,1482998400,1.045175,1.045535,1.04426,1.044575,4995,3025.05,-0.0014148395638852174
2586,1483005600,1.04689,1.047685,1.046655,1.04709,5005,3040.05,0.002407677763683891
2587,1483012800,1.04544,1.046305,1.044705,1.044795,3673,2918.85,-0.0021917886714610813
2588,1483020000,1.0465,1.04651,1.04473,1.04576,4972,3135.7,0.0009236261658986944
2589,1483027200,1.048805,1.04925,1.04725,1.04838,6907,3478.3,0.0025053549571603106
2590,1483038000,1.04862,1.0494,1.04775,1.04841,2537,3744.5,2.861557832090078e-05
2591,1483052400,1.04925,1.06565,1.04848,1.0566,12461,4095.55,0.007811829341574317
2592,1483056000,1.0566,1.05805,1.05427,1.055205,7138,4297.25,-0.0013202725724020814
2593,1483063200,1.054525,1.054745,1.053015,1.05342,2932,4566.85,-0.0016916144256328147
2594,1483074000,1.052925,1.053955,1.052825,1.05364,2016,4178.45,0.00020884357616135496
2595,1483081200,1.05262,1.05364,1.05059,1.050725,5161,4095.3,-0.0027665995975855173
2596,1483088400,1.052175,1.059145,1.05209,1.05893,8796,4328.1,0.007808893859002186
2597,1483095600,1.054745,1.05617,1.053975,1.055975,4605,4358.85,-0.0027905527277533038
2598,1483102800,1.053805,1.0554,1.05348,1.05437,5829,4407.7,-0.0015199223466465517
2599,1483106400,1.05437,1.055295,1.052515,1.055025,7945,4644.45,0.0006212240484839704
2600,1483110000,1.055025,1.057735,1.05382,1.05473,9208,4978.0,-0.00027961422715117035
2601,1483113600,1.05473,1.056455,1.054335,1.055185,7788,5281.7,0.0004313900239871771
2602,1483120800,1.05467,1.05476,1.05257,1.052735,5705,5744.8,-0.002321867729355609
2603,1483131600,1.05249,1.05323,1.05128,1.05204,2203,4924.0,-0.0006601851368102096
2604,1483405200,1.046625,1.0481,1.04646,1.047565,2387,4845.1,-0.00425364054598687
2605,1483423200,1.048225,1.04894,1.04812,1.04882,1677,4051.85,0.0011980163522071763
2606,1483430400,1.04604,1.04658,1.04207,1.04351,9733,4289.5,-0.0050628325165424926
2607,1483434000,1.04351,1.04366,1.04002,1.04017,8650,4451.35,-0.0032007359776139443
2608,1483441200,1.039645,1.03998,1.03811,1.03943,6708,4429.65,-0.000711422171375764
2609,1483448400,1.03894,1.0392,1.03818,1.039145,5379,4180.65,-0.0002741887380584007
2610,1483455600,1.03893,1.03904,1.03402,1.03844,16387,4762.1,-0.0006784423732972833
2611,1483459200,1.03844,1.0434,1.03784,1.041525,15138,5347.7,0.0029708023573822295
2612,1483466400,1.0427,1.0432,1.04134,1.04149,3831,5466.15,-3.360457022161256e-05
2613,1483477200,1.04021,1.0407,1.04016,1.04048,1124,5474.35,-0.0009697644720544352
2614,1483491600,1.03946,1.04022,1.03899,1.03936,3840,5679.4,-0.0010764262648008671
2615,1483506000,1.04027,1.04092,1.04018,1.04066,1311,4755.3,0.0012507697044332744
2616,1483513200,1.040635,1.04215,1.04056,1.041725,5409,4482.6,0.001023389003132813
2617,1483516800,1.041725,1.04402,1.04152,1.04338,8387,4570.1,0.0015887110321821662
2618,1483520400,1.04338,1.04456,1.04284,1.04382,6799,4641.1,0.0004217063773506169
2619,1483527600,1.043255,1.04452,1.04274,1.043145,5873,4162.7,-0.0006466632177961618
2620,1483534800,1.0434,1.04464,1.0428,1.04393,6722,3857.45,0.000752532006576212
2621,1483538400,1.04393,1.04637,1.04366,1.04622,10036,4167.7,0.0021936336727557126
2622,1483542000,1.04622,1.04812,1.04536,1.04762,10659,4556.95,0.0013381506757661477
2623,1483545600,1.04762,1.04916,1.04717,1.047535,7550,4779.15,-8.113628987604926e-05
2624,1483556400,1.047855,1.05002,1.0452,1.046625,10733,5376.1,-0.0008687060575542915
2625,1483567200,1.04891,1.0492,1.04828,1.04873,1426,5254.25,0.0020112265615670477
2626,1483574400,1.049715,1.05408,1.04964,1.05408,7955,5559.85,0.005101408370123739
2627,1483581600,1.05194,1.0529,1.05114,1.051475,3542,5796.6,-0.002471349423193603
2628,1483592400,1.052635,1.05636,1.0524,1.054185,5395,5270.2,0.00257733184336284
2629,1483599600,1.05665,1.05686,1.05431,1.055945,8874,5377.5,0.001669536181979403
2630,1483603200,1.055945,1.05704,1.05048,1.05153,13035,5716.2,-0.004181088977171954
2631,1483606800,1.05153,1.05234,1.05017,1.050495,8661,5813.15,-0.0009842800490714732
2632,1483614000,1.048865,1.05014,1.04825,1.049355,6042,5409.75,-0.0010852026901603251
2633,1483617600,1.049355,1.05184,1.04919,1.05013,7122,5388.35,0.0007385489181448435
2634,1483621200,1.05013,1.05428,1.04936,1.053055,15630,5999.15,0.002785369430451601
2635,1483624800,1.053055,1.05513,1.05279,1.054545,11297,6449.5,0.0014149308440680741
2636,1483628400,1.054545,1.06089,1.05362,1.060255,20698,6947.75,0.005414657506317866
2637,1483632000,1.060255,1.06153,1.05858,1.05989,15804,7541.45,-0.000344256806145693
2638,1483639200,1.05985,1.06074,1.05908,1.059995,4352,7854.45,9.906688429928145e-05
2639,1483650000,1.0599,1.06098,1.0599,1.06069,1212,7492.6,0.0006556634701107011
2640,1483664400,1.05903,1.0592,1.0576,1.058355,4283,7355.7,-0.002201397203707045
2641,1483675200,1.058875,1.05914,1.05782,1.058045,2173,6358.1,-0.00029290738929754756
2642,1483686000,1.057915,1.05909,1.05743,1.05843,5749,5823.2,0.0003638786630058011
2643,1483693200,1.059355,1.06087,1.05867,1.06008,5918,5254.8,0.0015589127292310323
2644,1483700400,1.060595,1.06062,1.05838,1.058625,3820,4089.65,-0.0013725379216662503
2645,1483707600,1.058,1.06233,1.05394,1.05443,22538,4413.85,-0.00396268744834094
2646,1483711200,1.05443,1.05692,1.05354,1.05573,14441,4918.3,0.0012328936012822034
2647,1483714800,1.05573,1.0583,1.05489,1.057305,11471,5317.35,0.0014918587138756934
2648,1483718400,1.057305,1.05827,1.05511,1.05588,8366,5600.9,-0.0013477662547703995
2649,1483725600,1.05497,1.05521,1.05254,1.052595,3449,5896.4,-0.0031111489942038384
2650,1483916400,1.053285,1.0536,1.0526,1.05297,1372,5502.75,0.00035626238011765565
2651,1483930800,1.05327,1.0535,1.05264,1.052975,1606,5248.2,4.748473365845385e-06
2652,1483945200,1.053265,1.05412,1.05294,1.053735,4610,4750.1,0.0007217645243240423
