,Date,Open,High,Low,Close,Volume,Volume MA,Daily_Returns,Middle_Band,Upper_Band,Lower_Band,Log_Returns,SpreadOC,SpreadLH,MACD,Signal_Line_MACD,RSI,SMI,weekday,hour
10,1970-01-01 00:00:01.452013200,1.074225,1.074865,1.07332,1.074565,2684,3967.4,0.002219766178411353,,,,,0.9996835928957299,0.9994045763886628,-0.002362726163883444,-0.001482418731138665,,,4,0
11,1970-01-01 00:00:01.452027600,1.075045,1.075565,1.07465,1.074845,827,4029.45,0.00026057055645778426,,,,,1.0001860733408072,0.999516533170938,-0.0023513904948517794,-0.001656213083881288,,,4,0
12,1970-01-01 00:00:01.452042000,1.07443,1.0773,1.07393,1.07615,4441,4182.45,0.001214128548767457,,,,,0.9984017097988199,0.9973359324236518,-0.002211610235697492,-0.0017672925142445289,,,4,0
13,1970-01-01 00:00:01.452056400,1.074925,1.075035,1.07414,1.074465,1028,3506.75,-0.0015657668540630665,,,,,1.0004281200411367,0.9998976777500267,-0.002211308206608642,-0.0018560956527173516,,,4,0
14,1970-01-01 00:00:01.452063600,1.07455,1.07488,1.071925,1.07295,5532,3177.0,-0.0014100040485264254,,,,,1.0014912158068874,0.9996929889848167,-0.0023067261814637696,-0.0019462217584666353,,,4,0
15,1970-01-01 00:00:01.452070800,1.07354,1.073665,1.07203,1.07347,5385,3174.6,0.00048464513723822655,,,,,1.0000652090882838,0.9998835763483022,-0.0023137148947380837,-0.0020197203857209253,,,4,0
16,1970-01-01 00:00:01.452078000,1.07355,1.075215,1.07329,1.07488,5175,2866.3,0.0013134973497164193,,,,,0.9987626525751712,0.9984514724961984,-0.0021803446285599826,-0.002051845234288737,,,4,0
17,1970-01-01 00:00:01.452085200,1.07431,1.07561,1.07163,1.07393,9559,3182.6,-0.0008838195891633926,,,,,1.00035384056689,0.9987913834940175,-0.002126788498322707,-0.002066833887095531,,,4,0
18,1970-01-01 00:00:01.452088800,1.07393,1.07589,1.07332,1.07556,9837,3569.45,0.0015177898000799939,,,,,0.9984845103945851,0.9981782524235749,-0.0019305631712329685,-0.0020395797439230184,,,4,0
19,1970-01-01 00:00:01.452092400,1.07556,1.07672,1.074035,1.07452,9843,3978.3,-0.0009669381531483001,,,,,1.0009678740274728,0.9989226539861804,-0.0018377876224164869,-0.001999221319621712,,,4,0
20,1970-01-01 00:00:01.452099600,1.07613,1.07624,1.07534,1.075495,2444,4231.05,0.0009073819007558992,,,,,1.000590425803932,0.999897792313982,-0.0016663790001536505,-0.0019326528557281,,,4,0
21,1970-01-01 00:00:01.452106800,1.075545,1.07996,1.07473,1.07887,10039,4736.75,0.0031380899027888542,,,,,0.996918071686116,0.9959118856253935,-0.0012438636522251745,-0.001794895015027515,,,4,0
22,1970-01-01 00:00:01.452121200,1.077465,1.07813,1.077355,1.077685,891,4540.6,-0.0010983714441962222,,,,,0.9997958587156729,0.9993831912663592,-0.000993187939150486,-0.0016345535998521094,,,4,0
23,1970-01-01 00:00:01.452128400,1.077785,1.081025,1.07749,1.080265,6605,4822.1,0.002394020516199191,,,,,0.9977042670085581,0.9970028445225597,-0.0005796592415661106,-0.0014235747281949097,,,4,0
24,1970-01-01 00:00:01.452139200,1.08188,1.082535,1.081555,1.08236,1503,4493.6,0.001939338958496295,,,,,0.999556524631361,0.999394938731773,-8.194121079130312e-05,-0.0011552480247141884,,,4,0
25,1970-01-01 00:00:01.452150000,1.08168,1.0822,1.0782,1.078355,7064,4265.8,-0.0037002476070808754,,,,,1.0030834001789763,0.9995194973202735,-1.0544563195047374e-05,-0.0009263073324103602,,,4,0
26,1970-01-01 00:00:01.452153600,1.078355,1.08082,1.07712,1.080735,7276,4408.25,0.00220706539126736,,,,,0.9977977950191305,0.9977193242167984,0.00023537069703771785,-0.0006939717265207446,,,4,0
27,1970-01-01 00:00:01.452157200,1.080735,1.086975,1.080735,1.08461,11098,4485.2,0.0035855228154912933,,,,,0.996427287227667,0.9942592975919409,0.0007344738701882125,-0.0004082826071789532,,,4,0
28,1970-01-01 00:00:01.452160800,1.08461,1.085965,1.08348,1.083745,6901,4338.4,-0.0007975216898240545,,,,,1.0007981582383312,0.9987522618132261,0.0010481361982102033,-0.00011699884610112188,,,4,0
29,1970-01-01 00:00:01.452164400,1.083745,1.087475,1.083745,1.086675,6835,4188.0,0.0027035880211674357,,,,,0.9973037016587295,0.9965700360927837,0.0015156706580767842,0.00020953505473445937,,,4,0
30,1970-01-01 00:00:01.452171600,1.08584,1.08726,1.08562,1.085865,7238,4454.1,-0.0007453930568016576,,,,,0.9999769768801829,0.9986939646450711,0.0018000846006152038,0.0005276449639106083,,,4,0
31,1970-01-01 00:00:01.452175200,1.085865,1.086475,1.083665,1.08443,9914,4838.8,-0.0013215270774913357,,,,,1.0013232758223214,0.9994385512782162,0.0018879293179818735,0.0007997018347248614,,,4,0
32,1970-01-01 00:00:01.452178800,1.08443,1.087495,1.082765,1.082765,11083,4891.0,-0.0015353688112649255,,,,,1.0015377297936303,0.997181596237224,0.0018024181499014524,0.0010002450977601796,,,4,0
33,1970-01-01 00:00:01.452182400,1.082765,1.086205,1.08262,1.085985,7734,5105.3,0.0029738678291226783,,,,,0.9970349498381653,0.9968330103433513,0.0019717479395833237,0.0011945456661248085,,,4,0
34,1970-01-01 00:00:01.452189600,1.08625,1.09093,1.08623,1.090135,5382,5452.65,0.003821415581246601,,,,,0.9964362212019611,0.995710082223424,0.002412997798284522,0.0014382360925567512,,,4,0
35,1970-01-01 00:00:01.452196800,1.093095,1.09403,1.09238,1.093465,5321,5879.55,0.003054667541176004,,,,,0.9996616261151478,0.9991453616445617,0.0029968488522724712,0.0017499586444998953,,,4,0
36,1970-01-01 00:00:01.452214800,1.091805,1.092315,1.08717,1.088405,10667,6021.5,-0.004627491506358106,,,,,1.003123837174581,0.9995331017151645,0.0030164831669095005,0.0020032635489818165,,,4,0
37,1970-01-01 00:00:01.452229200,1.0874,1.08851,1.08733,1.087805,1684,4995.7,-0.0005512653837497217,,,,,0.9996276906246984,0.9989802574161007,0.0029496270525435353,0.0021925362496941605,,,4,0
38,1970-01-01 00:00:01.452236400,1.086125,1.088895,1.085485,1.08864,5433,4697.5,0.0007676008108072896,,,,,0.9976897780717224,0.9974561367257633,0.002930242609065159,0.00234007752156836,,,4,0
39,1970-01-01 00:00:01.452240000,1.08864,1.08999,1.08689,1.0872,7630,4773.2,-0.001322751322751392,,,,,1.0013245033112583,0.9987614565271241,0.0027667904939863153,0.002425420116051951,,,4,0
40,1970-01-01 00:00:01.452247200,1.08733,1.08753,1.085835,1.086935,4702,4400.6,-0.00024374540103011544,,,,,1.0003634071954624,0.9998160970272083,0.0025860597429248067,0.0024575480414265223,,,4,0
41,1970-01-01 00:00:01.452254400,1.08724,1.087755,1.085885,1.08661,4203,3923.4,-0.00029900592031717466,,,,,1.0005797848354054,0.9995265477979876,0.0023890648839113293,0.002443851409923484,,,4,0
42,1970-01-01 00:00:01.452258000,1.08661,1.08709,1.08032,1.084135,14006,4422.65,-0.0022777261390931614,,,,,1.002282926019361,0.9995584542218218,0.002010062474326224,0.002357093622804032,,,4,0
43,1970-01-01 00:00:01.452261600,1.084135,1.089025,1.083375,1.08644,15721,4939.6,0.002126118979647318,,,,,0.997878391811789,0.9955097449553502,0.0018740912135477572,0.0022604931409527774,,,4,0
44,1970-01-01 00:00:01.452265200,1.08644,1.090865,1.086425,1.090845,14341,5389.85,0.004054526711093187,,,,,0.9959618460917913,0.9959435860532697,0.0020975998700485388,0.0022279144867719297,,,4,0
45,1970-01-01 00:00:01.452268800,1.090845,1.0917,1.08845,1.08845,11019,5674.75,-0.0021955456549740404,,,,,1.0022003766824386,0.99921681780709,0.002057755086736668,0.0021938826067648774,,,4,0
46,1970-01-01 00:00:01.452276000,1.08882,1.090475,1.088625,1.0897,4078,5984.7,0.001148422068078414,,,,,0.9991924382857668,0.9984823127536164,0.002102802563210604,0.0021756665980540227,,,4,0
47,1970-01-01 00:00:01.452286800,1.09195,1.093035,1.091715,1.09264,1627,5686.65,0.002697990272552131,1.0815053125,1.0936990310444594,1.0693115939555407,,0.9993685019768633,0.9990073510912276,0.0023486625226905034,0.002210265782981319,55.66697226678881,18212.92743953303,4,0
48,1970-01-01 00:00:01.452466800,1.094455,1.096995,1.09331,1.09373,4976,5898.55,0.0009975838336506726,1.0817340625,1.0944249928611223,1.0690431321388778,0.010089771695616739,1.000662869263895,0.9976845837948213,0.0026014740291468996,0.002288507432214435,56.21392190152793,18212.957729942325,4,0
49,1970-01-01 00:00:01.452477600,1.093765,1.093795,1.09176,1.092065,1781,6028.65,-0.0015223135508763974,1.0819197916666667,1.0949517303311407,1.0688878530021928,0.008196936777602163,1.001556683897021,0.9999725725570148,0.0026370787817366903,0.0023582217021188862,54.97405568264235,18212.96956877951,4,0
50,1970-01-01 00:00:01.452495600,1.0932,1.09323,1.08931,1.09007,3681,5023.6,-0.0018268143379743806,1.0820638541666667,1.0953028141180365,1.068824894215297,0.006363835624189397,1.0028713752327831,0.9999725583820422,0.00247577676417321,0.002381732714529751,53.77435729490743,18212.90897204655,4,0
51,1970-01-01 00:00:01.452499200,1.09007,1.09007,1.08725,1.08844,7350,5180.95,-0.001495316814516534,1.0822611458333335,1.0955936789503888,1.0689286127162783,0.008738596078366443,1.0014975561353865,1.0,0.0021911580693394495,0.002343617785491691,55.31723750701852,18212.736536460918,4,0
52,1970-01-01 00:00:01.452506400,1.08858,1.09018,1.088485,1.090095,4478,4167.95,0.0015205247877696504,1.0825259375,1.0959672682750878,1.0690846067249122,0.011728039644907658,0.9986102128713553,0.9985323524555579,0.0020752185441066384,0.0022899379372146806,57.13083482944337,18212.507484078636,4,0
53,1970-01-01 00:00:01.452513600,1.089895,1.09101,1.08917,1.089905,4190,3341.75,-0.0001742967356057612,1.0827989583333333,1.0962974260097005,1.069300490656966,0.012096856571121618,0.9999908248884078,0.9989780112006307,0.001945576824404549,0.0022210657146526543,57.38517892364033,18212.221443972376,4,0
54,1970-01-01 00:00:01.452517200,1.089905,1.090285,1.087945,1.08814,7357,3451.3,-0.0016194071960398126,1.0830695833333333,1.0964620427603222,1.0696771239063443,0.012009629896971592,1.0016220339294575,0.9996514672769046,0.001681036140029235,0.0021130597997279705,57.31089599279599,18211.83440156463,4,0
55,1970-01-01 00:00:01.452520800,1.08814,1.08996,1.085985,1.08983,9292,3712.0,0.001553108974948092,1.0833948958333333,1.0966667697072776,1.070123021959389,0.014431558502934904,0.9984492994320215,0.9983302139528056,0.001589432627883136,0.002008334365359004,58.714213962832766,18211.402042505284,4,0
56,1970-01-01 00:00:01.452524400,1.08983,1.09,1.085065,1.08514,11776,4153.5,-0.004303423469715573,1.0836287500000001,1.0966106618842417,1.0706468381157586,0.010398161361071247,1.004322022964779,0.9998440366972478,0.0011254192479639435,0.001831751341879992,55.97169761132092,18210.798378786767,4,0
57,1970-01-01 00:00:01.452528000,1.08514,1.0897,1.08477,1.087745,7518,4361.9,0.002400611902611649,1.0839529166666666,1.096538514621731,1.0713673187116022,0.014408123577450423,0.9976051372334509,0.9958153620262459,0.0009568569788191983,0.0016567724692678333,58.20156019397,18210.110506060482,4,0
58,1970-01-01 00:00:01.452535200,1.08813,1.089885,1.08781,1.08902,3503,4477.45,0.0011721497225913868,1.0842540625000001,1.096611702165879,1.0718964228341212,0.013362280731630458,0.9991827514646195,0.9983897383668919,0.000915597571611082,0.001508537489736483,57.70892219081647,18209.38173566038,4,0
59,1970-01-01 00:00:01.452546000,1.085205,1.086055,1.08517,1.085925,740,4249.25,-0.0028420047382050617,1.0844848958333333,1.0965346551651902,1.0724351365014764,0.010255693216150868,0.9993369707852752,0.9992173508708122,0.0006259430779680386,0.0013320186073827944,55.73677125401257,18208.530544060337,4,0
60,1970-01-01 00:00:01.452560400,1.08522,1.08615,1.08411,1.085465,2858,4399.35,-0.0004236019982964967,1.0846789583333332,1.0964777813828839,1.0728801352837825,0.008618609382439078,0.999774290281124,0.9991437646733877,0.00035517738547885536,0.0011366503630020066,54.865500130582326,18207.555355830642,4,0
61,1970-01-01 00:00:01.452578400,1.0876,1.08939,1.087435,1.088385,2199,3676.85,0.0026900913433414164,1.0849689583333333,1.096421419363718,1.0735164973029485,0.012872082854075793,0.9992787478695498,0.9983568786201451,0.0003719258898198241,0.0009837054683655702,57.17821782178205,18206.548856156634,4,0
62,1970-01-01 00:00:01.452585600,1.08926,1.09004,1.087215,1.088455,6067,3691.8,6.431547660068482e-05,1.0852919791666666,1.0962223403060125,1.0743616180273208,0.014347395302164048,1.0007395804144406,0.9992844299291769,0.0003863935112853323,0.0008642430769495226,58.11652620007311,18205.51717096701,4,0
63,1970-01-01 00:00:01.452592800,1.0857,1.085965,1.084415,1.08483,6033,3474.7,-0.0033304086985681547,1.0855286458333333,1.0958904867811576,1.075166804885509,0.010526900713781689,1.000801968972097,0.9997559774025867,0.00010415140831643299,0.0007122247432229047,55.75948083553025,18204.36329657007,4,0
64,1970-01-01 00:00:01.452600000,1.08553,1.086095,1.08359,1.0843,4558,2970.4,-0.0004885558105877097,1.0857248958333334,1.0956086382311025,1.0758411534355643,0.008725590054208235,1.0011343724061608,0.999479787679715,-0.00016044455735220176,0.0005376908831078834,54.81890730509508,18203.08419799,4,0
65,1970-01-01 00:00:01.452607200,1.08516,1.08608,1.08425,1.08485,7952,3294.8,0.000507239693811723,1.0859523958333333,1.0952099395058896,1.0766948521607769,0.01011691153343012,1.0002857537908465,0.999152916912198,-0.0003220460169803818,0.0003657435030902304,55.6092048489829,18201.7073040836,4,0
66,1970-01-01 00:00:01.452610800,1.08485,1.08581,1.082085,1.08238,10968,3655.4,-0.0022768124625526243,1.0860944791666667,1.094898689774311,1.0772902685590224,0.006320864071095348,1.0022820081671873,0.9991158674169516,-0.0006420238441309234,0.00016419003364599963,53.473212466897394,18200.174089351058,4,0
67,1970-01-01 00:00:01.452614400,1.08238,1.084355,1.081975,1.08353,7848,3941.85,0.0010624734381643464,1.0862821875,1.0944386766034486,1.0781256983965513,0.008350179423244385,0.9989386542135426,0.998178640758792,-0.000793664320170473,-2.7380837117294888e-05,54.583375724895745,18198.531566314814,4,0
68,1970-01-01 00:00:01.452621600,1.083925,1.08563,1.083055,1.08509,3801,4221.75,0.001439738632063703,1.0864820833333333,1.0940042355359187,1.0789599311307478,0.008881912146698917,0.9989263563391054,0.9984294833414699,-0.0007789819088606098,-0.0001777010514659579,54.852085967130165,18196.83456380678,4,0
69,1970-01-01 00:00:01.452628800,1.085475,1.085915,1.08455,1.085395,2671,4456.9,0.000281082675169797,1.0866180208333334,1.093806655699027,1.0794293859676398,0.0060297789501544815,1.0000737058858755,0.9995948117486175,-0.0007342708241149243,-0.0002890150059957512,53.40535462658526,18195.098741285732,4,0
70,1970-01-01 00:00:01.452646800,1.08376,1.08384,1.08191,1.082355,3006,4454.5,-0.002800823663274832,1.0867153125,1.0935265589589431,1.0799040660410568,0.004324000737245677,1.001298095356884,0.9999261883672869,-0.0009333801357918059,-0.00041788803195496216,52.39094818758954,18193.804303546873,4,0
71,1970-01-01 00:00:01.452661200,1.08277,1.083535,1.082725,1.082965,2399,3943.9,0.000563585884483464,1.0867715625,1.0934075386443434,1.0801355863556568,0.002496268452318806,0.999819938779185,0.9992939775826347,-0.0010300796804296741,-0.0005403263616499045,51.41080572682614,18192.552001243526,4,0
72,1970-01-01 00:00:01.452672000,1.08163,1.083385,1.080945,1.082375,7574,3857.0,-0.0005448006168249364,1.086771875,1.0934070038287766,1.0801367461712232,1.3858509240451226e-05,0.9993116988104862,0.9983800772578539,-0.0011411681592150558,-0.0006604947211629348,50.00796305144136,18191.324059236238,4,0
73,1970-01-01 00:00:01.452679200,1.08196,1.0821,1.08091,1.08128,4014,3655.75,-0.0010116641644531965,1.0868328125,1.0932004945012581,1.0804651304987418,0.0027087927251869606,1.0006288842852915,0.9998706219388226,-0.0013025489541700352,-0.000788905567764355,51.602300739523436,18190.089967178603,4,0
74,1970-01-01 00:00:01.452686400,1.08229,1.08242,1.080485,1.081445,4057,3129.25,0.00015259692216629261,1.0868476041666668,1.0931604842760003,1.0805347240573333,0.0006567446054624648,1.0007813619740256,0.9998798987454038,-0.0014009806430472782,-0.0009113205828209397,50.39860768021556,18188.8568850054,4,0
75,1970-01-01 00:00:01.452693600,1.083085,1.08562,1.082425,1.08476,8283,3358.65,0.0030653431288691912,1.0868507291666667,1.0931592313625664,1.080542226970767,0.00013828899656481404,0.9984558796415798,0.9976649287964482,-0.0011976894517911063,-0.000968594356614973,50.08474576271179,18187.719448973345,4,0
76,1970-01-01 00:00:01.452697200,1.08476,1.08823,1.08433,1.084505,12046,3737.65,-0.0002350750396400425,1.0868665625,1.0931469741805873,1.0805861508194128,0.0007010262018905359,1.0002351303129076,0.996811335838931,-0.0010451087241480916,-0.0009838972301215968,50.43235863010586,18186.664777612656,4,0
77,1970-01-01 00:00:01.452700800,1.084505,1.086295,1.08443,1.086215,9058,4057.0,0.0015767562159694215,1.0868569791666667,1.0931399882504704,1.080573970082863,-0.00042339925801310185,0.998425726030298,0.9983521971471838,-0.0007772450916738727,-0.000942566802432052,49.734625591323336,18185.73580843654,4,0
78,1970-01-01 00:00:01.452708000,1.085015,1.086415,1.084435,1.08571,3334,4305.65,-0.0004649171664909968,1.08685375,1.0931390007186064,1.0805684992813935,-0.00014275353166558154,0.9993598658942076,0.998711357998555,-0.0005988078287193499,-0.0008738150076895117,49.9102645747698,18184.90992105342,4,0
79,1970-01-01 00:00:01.452715200,1.08775,1.08828,1.08704,1.08828,3706,4594.7,0.0023671146070312066,1.0869339583333335,1.093191054715989,1.080676861950678,0.0035439649373965763,0.9995129929797479,0.9995129929797479,-0.00024716828847060057,-0.0007484856638457295,52.199999999999925,18184.25208633658,4,0
80,1970-01-01 00:00:01.452729600,1.088535,1.08945,1.088015,1.08862,1928,4604.0,0.0003124195978976285,1.0870559375,1.0932084362680146,1.0809034387319854,0.005392884440274105,0.9999219194944059,0.9991601266694203,5.8272015581728454e-05,-0.0005871341279602379,53.39715694807073,18183.759465476724,4,0
81,1970-01-01 00:00:01.452744000,1.08839,1.089705,1.088245,1.08916,1371,4183.25,0.0004960408590692911,1.0871220833333333,1.0932957800545586,1.080948386612108,0.0029193476802098404,0.9992930331631716,0.9987932513845491,0.0003399899516274285,-0.00040170931204270465,51.90131145577573,18183.434761944754,4,0
82,1970-01-01 00:00:01.452754800,1.086725,1.087225,1.08541,1.08597,3990,3887.7,-0.0029288626097173642,1.0870353125,1.0931528420410948,1.0809177829589054,-0.0038279449620925903,1.000695230991648,0.9995401135919426,0.0003023616684538766,-0.00026089511594338844,47.476828012358425,18183.17592023357,4,0
83,1970-01-01 00:00:01.452758400,1.08597,1.091835,1.085645,1.091315,9001,4134.9,0.004921867086567611,1.0869905208333333,1.0929450471787467,1.0810359944879198,-0.001968162189356366,0.9951022390418899,0.9946283092225473,0.0006958168691759692,-6.955271891951692e-05,48.72856298048501,18183.127511242576,4,0
84,1970-01-01 00:00:01.452762000,1.091315,1.093675,1.089805,1.090235,10272,4413.75,-0.000989631774510502,1.0870286458333334,1.0930432991243377,1.081013992542329,0.001679947518074679,1.0009906121157366,0.9978421377465884,0.0009099961076997065,0.00012635704640432776,51.13565843366016,18183.242599250072,4,0
85,1970-01-01 00:00:01.452765600,1.090235,1.092905,1.08995,1.09225,8236,4411.4,0.0018482253826008765,1.08712125,1.0933188255383204,1.0809236744616797,0.004077884420080584,0.9981551842526896,0.9975569697274695,0.0012281707691335075,0.00034671979095016376,52.71086174300177,18183.564242616572,4,0
86,1970-01-01 00:00:01.452769200,1.09225,1.09432,1.091995,1.093165,8564,4237.3,0.0008377203021285862,1.0872155208333332,1.0936409395181208,1.0807901021485455,0.004147947674420046,0.9991629808857766,0.9981084143577746,0.0015364481161925791,0.0005846654559986469,52.756960945591835,18184.10096453807,4,0
87,1970-01-01 00:00:01.452772800,1.093165,1.09358,1.088275,1.08861,9713,4270.05,-0.0041668000713522835,1.0872448958333334,1.0936829044753607,1.0808068871913061,0.0012960692315745817,1.0041842349418064,0.9996205124453629,0.0013971047486041055,0.0007471533145197386,50.827659074900296,18184.707347826632,4,0
88,1970-01-01 00:00:01.452776400,1.08861,1.090205,1.088235,1.089525,7888,4484.6,0.0008405213988480487,1.0872988541666666,1.0937695840868804,1.0808281242464528,0.0023800127018914,0.9991601844840642,0.9985369724042725,0.0013450026258654546,0.0008667231767888818,51.50879645811494,18185.402388267485,4,0
89,1970-01-01 00:00:01.452780000,1.089525,1.09179,1.08801,1.09124,11807,4908.25,0.0015740804479014159,1.0873953125,1.0939614284237758,1.0808291965762242,0.0042519062151804825,0.9984283933873392,0.9979254252191356,0.001425663325989257,0.0009785112066289568,52.65420775051589,18186.225776962732,4,0
90,1970-01-01 00:00:01.452783600,1.09124,1.09165,1.083625,1.084,14848,5387.65,-0.006634654154906272,1.0873925,1.0939644338777572,1.0808205661222428,-0.00012453099108174752,1.0066789667896678,0.9996244217468969,0.0008950622981547252,0.0009618214249341105,49.926618470402786,18181.696862415487,4,0
91,1970-01-01 00:00:01.452787200,1.084,1.08639,1.08347,1.086185,9985,5701.6,0.0020156826568265007,1.0873871874999999,1.0939626780670073,1.0808116969329924,-0.0002347390839846134,0.9979883721465498,0.9978000533878258,0.0006434510963111428,0.000898147359209517,49.861209383334185,18172.301648125074,4,0
92,1970-01-01 00:00:01.452794400,1.086155,1.086275,1.084665,1.08586,3738,5904.35,-0.0002992123809478775,1.0872833333333334,1.0937928600126434,1.0807738066540233,-0.004580325505920016,1.0002716740647966,0.9998895307357712,0.0004130611108630333,0.0008011301095402204,47.16067665318675,18158.437423716583,4,0
93,1970-01-01 00:00:01.452805200,1.08645,1.087045,1.085875,1.086575,769,5878.45,0.0006584642587441625,1.0872442708333334,1.0937476980769578,1.080740843589709,-0.0017241185406752994,0.9998849596208268,0.9994526445547331,0.0002848859244195534,0.000697881272516087,48.911213053829705,18140.50116814876,4,0
94,1970-01-01 00:00:01.452819600,1.086415,1.087925,1.08621,1.08726,2744,5926.05,0.0006304212778682761,1.0871934375,1.093656469907387,1.0807304050926132,-0.0022416590307191018,0.9992228169894966,0.9986120366753222,0.0002358610812012163,0.0006054772342531128,48.57376665887303,18118.86420647068,4,0
95,1970-01-01 00:00:01.452834000,1.088325,1.08886,1.087755,1.087895,2264,4996.55,0.0005840369368874665,1.0870945833333334,1.0933594114739293,1.0808297551927375,-0.004352149806966559,1.0003952587336093,0.9995086604338483,0.00024541869883720757,0.0005334655271699317,47.14963657115395,18093.873180854393,4,0
96,1970-01-01 00:00:01.452841200,1.08872,1.08902,1.086055,1.08688,4561,4497.8,-0.0009329944525896527,1.086951875,1.092903485411423,1.081000264588577,-0.00628266634736097,1.0016929191815103,0.9997245229656019,0.00016914140554491475,0.00046060070284492834,45.88143338143334,18065.814502262965,4,0
97,1970-01-01 00:00:01.452844800,1.08688,1.09048,1.08632,1.090075,9836,4503.95,0.0029396069483289544,1.0869104166666668,1.0927430609826103,1.0810777723507232,-0.0018238981473801008,0.9970690090131414,0.9966987014892525,0.0003623242509083191,0.0004409454124576065,48.82512693352215,18035.053999543845,4,0
98,1970-01-01 00:00:01.452848400,1.090075,1.091775,1.088935,1.09052,9659,4592.5,0.0004082287915969651,1.0869197916666666,1.0927745867403313,1.081064996593002,0.00041273233976846116,0.9995919377911455,0.9984429026127178,0.0005450478562394334,0.00046176590121397193,50.270627856627286,18001.86924998486,4,0
99,1970-01-01 00:00:01.452852000,1.09052,1.091575,1.089705,1.091255,6567,4330.5,0.0006739903899057875,1.0869784375,1.0929506551487143,1.0810062198512858,0.002582931616607803,0.9993264635671771,0.9990335066303278,0.0007406284831372734,0.0005175384175986322,51.711350234056795,17966.52636888473,4,0
100,1970-01-01 00:00:01.452855600,1.091255,1.091585,1.089,1.09014,6435,3909.85,-0.0010217593504725508,1.086979375,1.0929536049868827,1.0810051450131175,4.1279953772442395e-05,1.0010228044104428,0.9996976873079055,0.0007964750884486005,0.0005733257517686259,50.02753809436392,17929.231069329042,4,0
101,1970-01-01 00:00:01.452862800,1.09086,1.09846,1.09083,1.095725,15170,4201.95,0.0051231951859394,1.087100625,1.0935358685933987,1.0806653814066012,0.005325708153831928,0.9955600173401171,0.9930812228028331,0.0012766799776420257,0.0007139965969433059,53.34098737083824,17890.33057258032,4,0
102,1970-01-01 00:00:01.452866400,1.095725,1.096995,1.09299,1.09593,18136,4921.85,0.0001870907390084664,1.0872629166666667,1.094180107965235,1.0803457253680986,0.007133501246766193,0.9998129442573886,0.9988422918974108,0.0016547130962107914,0.0009021398967968031,54.55342529810615,17850.022781620413,4,0
103,1970-01-01 00:00:01.452870000,1.09593,1.096535,1.09362,1.09508,16175,5567.9,-0.0007755969815590458,1.0873722916666668,1.0946137279760386,1.080130855357295,0.00480569918573011,1.00077619899916,0.99944826202538,0.0018642294928532532,0.0010945578160080933,53.09917355371901,17808.467757925897,4,0
104,1970-01-01 00:00:01.452873600,1.09508,1.09682,1.094205,1.09635,10773,5981.05,0.00115973262227409,1.0876058333333334,1.0952642277912958,1.079947438875371,0.010277469685831665,0.9988416107994711,0.9984135956674752,0.0021084462766289835,0.0012973355081322714,56.895915354330725,17765.86379289629,4,0
